frame,t_s,dxA,dyA,peakA,dxB,dyB,peakB
1188,19.7833,-1.54,11.83,138.6,-0.04,10.00,62.7
1189,19.8000,-1.78,11.96,165.2,-0.09,9.66,47.5
1190,19.8167,-0.02,11.95,178.5,-0.15,10.86,34.1
1191,19.8333,-0.17,11.10,115.0,-0.17,9.79,47.7
1192,19.8500,-2.00,11.21,111.4,-0.27,10.23,51.6
1193,19.8667,-1.81,10.04,152.3,-0.13,9.95,33.5
1194,19.8833,-0.09,-0.42,143.5,-0.24,10.22,24.2
1195,19.9000,0.32,-0.11,138.0,-6.85,10.30,28.3
1196,19.9167,-0.04,-0.36,162.3,-3.83,11.52,31.2
1197,19.9333,0.61,0.04,138.8,-3.91,11.93,99.8
1198,19.9500,0.65,0.10,156.1,-3.88,11.77,76.5
1199,19.9667,0.75,0.09,157.7,-3.60,11.52,54.5
1200,19.9833,0.63,0.12,175.4,-3.65,11.38,58.2
1201,20.0000,0.85,0.19,171.0,-3.87,11.72,96.3
1202,20.0167,1.91,0.01,241.3,-3.55,10.60,59.5
1203,20.0333,0.67,0.18,200.6,-3.99,11.62,85.2
1204,20.0500,1.92,0.03,254.4,-3.95,11.69,106.5
1205,20.0667,1.93,0.03,258.9,-4.02,11.35,80.2
1206,20.0833,3.20,-0.15,165.3,-4.06,11.59,105.7
1207,20.1000,1.91,0.02,261.9,-4.05,11.56,113.0
1208,20.1167,1.89,0.02,260.7,-4.21,11.48,103.8
1209,20.1333,2.96,0.38,159.6,-4.22,11.77,117.9
1210,20.1500,1.87,0.02,250.9,-4.67,11.65,80.4
1211,20.1667,2.90,0.35,151.4,-4.91,11.91,82.0
1212,20.1833,3.11,-0.20,149.8,-5.66,11.92,82.0
1213,20.2000,2.97,0.37,143.2,-5.65,12.11,74.2
1214,20.2167,3.04,-0.25,140.8,-5.86,12.23,69.3
1215,20.2333,4.05,0.13,199.8,-5.89,12.90,66.8
1216,20.2500,2.85,0.31,139.6,-6.03,12.57,84.4
1217,20.2667,4.97,0.76,118.5,-6.35,12.76,62.7
1218,20.2833,4.72,0.53,130.9,-7.37,13.59,57.8
1219,20.3000,5.98,0.24,154.9,-7.52,13.48,71.9
1220,20.3167,5.88,0.11,157.5,-7.77,13.44,79.7
1221,20.3333,5.89,0.08,154.7,-8.03,13.88,125.1
1222,20.3500,5.86,0.04,149.4,-8.41,13.94,85.6
1223,20.3667,6.32,0.52,111.4,-8.94,13.86,78.5
1224,20.3833,4.16,-0.16,117.4,-9.97,14.01,123.9
1225,20.4000,5.33,-0.58,89.4,-10.13,13.85,119.4
1226,20.4167,4.16,-0.29,87.0,-10.90,13.82,78.3
1227,20.4333,5.84,-0.15,113.1,-11.77,13.89,105.6
1228,20.4500,-0.06,-0.30,82.7,-11.93,13.82,116.0
1229,20.4667,4.16,-1.87,90.2,-12.26,13.28,89.2
1230,20.4833,-0.15,-0.27,97.5,-12.21,12.83,66.5
1231,20.5000,3.77,-2.24,104.3,-12.44,12.19,70.6
1232,20.5167,0.17,-0.18,106.5,-13.85,13.10,69.8
1233,20.5333,0.18,-0.17,108.1,-13.84,12.61,94.6
1234,20.5500,0.18,-0.01,157.3,-13.96,12.35,109.7
1235,20.5667,0.36,-0.05,128.0,-14.09,12.11,110.3
1236,20.5833,0.21,-0.01,185.5,-14.35,12.08,98.2
1237,20.6000,0.21,0.03,210.3,-14.60,12.01,103.7
1238,20.6167,0.17,0.02,228.2,-15.26,12.12,98.2
1239,20.6333,0.02,-0.06,266.3,-15.46,12.01,102.1
1240,20.6500,0.01,-0.03,288.1,-15.67,12.02,121.0
1241,20.6667,0.16,0.06,260.6,-15.76,12.05,123.2
1242,20.6833,0.13,0.06,264.0,-15.77,11.90,125.2
1243,20.7000,0.02,-0.03,301.0,-15.88,12.00,161.9
1244,20.7167,0.02,-0.02,292.6,-15.92,11.91,157.9
1245,20.7333,0.13,0.06,260.0,-16.17,12.17,169.3
1246,20.7500,0.02,-0.01,288.0,-16.04,11.96,182.1
1247,20.7667,0.02,-0.01,286.1,-16.22,12.16,144.7
1248,20.7833,0.12,0.07,251.4,-16.97,12.36,100.7
1249,20.8000,0.02,-0.01,267.9,-16.09,12.02,160.6
1250,20.8167,0.01,-0.02,260.2,-17.49,11.89,96.8
1251,20.8333,0.01,-0.02,238.5,-17.62,11.85,90.6
1252,20.8500,-0.01,-0.01,244.6,0.00,0.00,124.1
1253,20.8667,0.01,-0.00,239.5,0.00,0.01,182.3
1254,20.8833,-0.00,0.00,226.8,0.00,-0.00,216.1
1255,20.9000,-0.00,0.01,221.4,-0.00,0.00,237.0
1256,20.9167,-0.01,0.01,221.2,0.00,-0.00,242.8
1257,20.9333,0.01,-0.00,212.6,0.00,0.00,243.2
1258,20.9500,-0.01,0.01,202.6,-0.00,0.00,243.2
1259,20.9667,-0.00,0.01,190.9,0.00,0.00,243.2
1260,20.9833,0.16,0.13,168.1,0.00,0.00,243.2
1261,21.0000,-0.01,-0.00,181.7,-0.00,0.00,243.2
1262,21.0167,0.02,-0.02,182.2,0.00,-0.00,243.1
1263,21.0333,0.02,-0.03,138.6,55.87,-15.96,17.9
1264,21.0500,0.02,0.00,167.0,0.01,-0.00,223.1
1265,21.0667,0.33,0.20,124.2,-0.01,-0.00,196.7
1266,21.0833,0.01,-0.01,131.1,-0.02,-0.02,168.2
1267,21.1000,0.02,-0.00,133.0,-0.01,-0.00,132.0
1268,21.1167,0.02,-0.00,135.9,-0.05,-0.04,103.8
1269,21.1333,0.01,-0.01,125.8,-0.07,-0.05,75.7
1270,21.1500,0.29,0.24,106.1,-11.93,7.71,76.0
1271,21.1667,0.03,-0.03,121.7,-10.28,7.29,54.5
1272,21.1833,0.00,-0.02,116.6,-11.09,7.81,64.1
1273,21.2000,0.01,0.00,113.4,-11.76,7.90,73.7
1274,21.2167,-0.01,-0.02,117.9,-11.75,7.70,71.0
1275,21.2333,0.35,0.25,96.6,-12.00,7.86,111.5
1276,21.2500,0.01,-0.05,106.0,-10.95,7.94,80.3
1277,21.2667,-8.09,5.70,108.8,-11.79,7.94,112.6
1278,21.2833,-0.03,-0.04,104.1,-12.06,7.73,97.8
1279,21.3000,-0.02,-0.02,100.6,-11.51,7.97,89.9
1280,21.3167,-8.54,5.57,88.8,-12.56,8.11,89.5
1281,21.3333,-0.02,-0.04,97.8,-11.62,7.75,79.8
1282,21.3500,-7.96,5.51,115.3,-11.99,7.97,120.8
1283,21.3667,-8.25,5.35,93.3,-12.03,8.17,76.0
1284,21.3833,-7.88,5.19,102.2,-11.97,8.00,123.5
1285,21.4000,-8.09,5.31,101.6,-11.96,8.05,98.0
1286,21.4167,-8.14,5.39,109.7,-12.37,8.19,81.6
1287,21.4333,-7.89,5.14,95.4,-12.39,8.02,59.0
1288,21.4500,-7.81,5.07,109.1,-12.13,8.04,107.7
1289,21.4667,-8.08,5.40,117.0,-11.82,8.41,41.6
1290,21.4833,-7.98,5.31,128.6,-12.73,8.10,61.7
1291,21.5000,-7.96,5.14,112.6,-12.20,7.99,62.8
1292,21.5167,-8.15,5.40,115.9,-13.71,8.12,78.4
1293,21.5333,-8.00,5.07,112.6,-0.02,-0.01,80.5
1294,21.5500,-8.07,5.37,132.1,-0.01,-0.01,97.0
1295,21.5667,-8.24,5.58,132.8,-0.01,-0.00,118.0
1296,21.5833,-8.01,5.25,136.2,-0.01,-0.00,142.4
1297,21.6000,-8.41,5.62,134.7,-0.01,-0.01,168.3
1298,21.6167,-8.16,5.46,146.2,-0.01,-0.00,188.9
1299,21.6333,-8.12,5.44,154.3,-0.00,-0.00,206.9
1300,21.6500,-8.47,5.71,148.5,-0.00,0.00,219.6
1301,21.6667,-8.13,5.37,158.2,-0.00,-0.00,231.9
1302,21.6833,-8.32,5.59,158.1,0.00,-0.00,238.2
1303,21.7000,-8.78,5.77,144.7,0.00,0.00,241.5
1304,21.7167,-8.24,5.49,155.9,-0.00,0.00,242.8
1305,21.7333,-8.80,5.72,146.4,-0.00,0.00,243.1
1306,21.7500,-8.60,5.61,155.3,0.00,-0.00,243.1
1307,21.7667,-8.96,5.69,142.0,-0.00,0.00,243.2
1308,21.7833,-8.48,5.49,156.9,-0.00,0.00,243.2
1309,21.8000,-9.37,5.63,164.7,-0.00,0.00,243.2
1310,21.8167,-8.66,5.58,155.7,-0.00,0.00,243.2
1311,21.8333,-9.57,5.71,178.9,-0.00,0.00,243.2
1312,21.8500,-9.35,5.50,160.6,0.00,0.00,243.2
1313,21.8667,-9.33,5.50,158.6,-0.00,0.00,243.2
1314,21.8833,-9.70,5.69,193.8,-0.00,0.00,243.2
1315,21.9000,-9.49,5.60,174.8,0.00,-0.00,243.2
1316,21.9167,-9.64,5.62,183.8,-0.00,0.00,243.1
1317,21.9333,-9.70,5.71,194.9,0.00,-0.00,242.8
1318,21.9500,-9.86,5.72,205.8,0.00,-0.00,241.7
1319,21.9667,-9.82,5.68,204.3,-0.00,0.00,239.5
1320,21.9833,-9.98,5.72,209.3,0.00,0.00,235.0
1321,22.0000,-9.95,5.75,218.5,-0.00,0.00,228.4
1322,22.0167,-9.92,5.65,206.6,-0.00,-0.00,221.5
1323,22.0333,-10.02,5.75,233.2,-0.00,-0.00,211.5
1324,22.0500,-10.08,5.76,228.2,-0.00,0.00,192.2
1325,22.0667,-10.04,5.68,213.4,-0.01,0.00,171.9
1326,22.0833,-10.24,5.74,228.9,-0.01,-0.01,147.8
1327,22.1000,-10.07,5.66,224.7,-0.01,-0.02,117.6
1328,22.1167,-10.20,5.72,228.5,-0.03,-0.01,98.1
1329,22.1333,-10.26,5.68,226.4,-0.06,-0.05,76.5
1330,22.1500,-10.33,5.74,223.6,-0.03,-0.05,61.9
1331,22.1667,-10.19,5.54,208.1,-12.16,6.32,49.0
1332,22.1833,-10.56,5.76,209.3,-12.12,7.23,46.2
1333,22.2000,-10.23,5.52,210.3,-12.28,7.81,49.9
1334,22.2167,-10.83,5.75,194.9,-12.34,7.70,62.0
1335,22.2333,-10.28,5.47,199.0,-12.62,6.02,73.0
1336,22.2500,-10.89,5.71,183.2,-12.58,7.49,50.6
1337,22.2667,-10.54,5.58,195.3,-12.13,7.45,56.8
1338,22.2833,-10.49,5.58,197.8,-12.20,7.59,61.9
1339,22.3000,-11.14,5.98,176.3,0.01,18.40,51.1
1340,22.3167,-10.67,5.39,174.3,-0.05,18.30,47.1
1341,22.3333,-11.23,5.99,170.1,-14.29,6.05,79.0
1342,22.3500,-10.83,5.26,167.8,-12.08,7.88,85.1
1343,22.3667,-11.46,5.96,173.3,-14.16,6.23,66.2
1344,22.3833,-11.47,5.96,177.1,-14.38,6.45,51.4
1345,22.4000,-9.91,4.89,160.0,-16.17,4.06,62.2
1346,22.4167,-11.72,5.95,191.0,-10.58,9.98,66.2
1347,22.4333,-9.92,4.74,164.5,-12.10,7.95,83.2
1348,22.4500,-11.92,5.93,207.1,-13.87,7.90,83.0
1349,22.4667,-11.76,5.90,172.9,-13.77,7.59,64.4
1350,22.4833,-11.73,5.84,160.1,-14.04,6.70,56.4
1351,22.5000,-11.97,5.83,195.9,-13.90,7.97,89.6
1352,22.5167,-10.01,4.37,159.0,-13.30,7.91,62.3
1353,22.5333,-12.02,5.70,174.8,-13.90,7.97,69.5
1354,22.5500,-11.95,5.68,161.4,-13.90,7.82,49.1
1355,22.5667,-10.18,4.19,151.9,-0.03,-0.05,87.7
1356,22.5833,-12.09,5.47,188.5,-0.03,-0.14,66.5
1357,22.6000,-10.23,4.14,155.7,0.01,-0.05,119.4
1358,22.6167,-12.13,5.40,181.4,-0.00,-0.01,73.8
1359,22.6333,-12.04,5.15,137.2,0.01,-0.08,83.1
1360,22.6500,-12.20,5.21,157.4,-0.02,-0.05,67.8
1361,22.6667,-11.34,4.90,147.6,0.01,-0.02,64.0
1362,22.6833,-11.45,4.95,151.1,-0.02,-0.02,69.6
1363,22.7000,-11.55,4.50,173.9,-0.02,0.02,52.7
1364,22.7167,-11.39,4.55,158.2,-0.02,-0.04,54.7
1365,22.7333,-11.62,4.55,168.7,-0.02,-0.00,108.0
1366,22.7500,-11.60,4.34,182.4,-10.59,5.05,27.9
1367,22.7667,-11.74,4.28,191.0,0.00,-0.03,123.2
1368,22.7833,-11.53,4.37,167.4,0.01,-0.02,138.8
1369,22.8000,-11.53,4.16,166.3,-0.01,-0.03,116.0
1370,22.8167,-11.69,4.25,165.8,-11.90,5.03,34.1
1371,22.8333,-11.71,4.12,171.9,-11.95,5.06,49.1
1372,22.8500,-11.71,4.15,180.6,-12.25,5.10,29.8
1373,22.8667,-11.62,4.09,173.8,-12.04,5.00,41.9
1374,22.8833,-11.96,4.13,175.7,-0.00,0.00,153.8
1375,22.9000,-11.79,4.06,185.7,0.00,-0.01,139.6
1376,22.9167,-11.93,4.03,179.9,-0.00,-0.02,139.0
1377,22.9333,-11.94,4.04,178.2,-0.01,-0.02,132.6
1378,22.9500,-11.79,4.02,179.9,-0.01,-0.03,140.3
1379,22.9667,-12.18,4.06,160.3,-0.00,-0.02,133.3
1380,22.9833,-12.08,3.97,170.7,-0.00,-0.01,132.5
1381,23.0000,-11.82,3.94,163.2,-0.01,-0.03,125.3
1382,23.0167,-12.36,4.04,139.4,-0.01,-0.02,127.4
1383,23.0333,-12.09,4.01,165.7,-0.01,-0.05,117.4
1384,23.0500,-12.12,3.98,141.2,-0.01,-0.01,116.3
1385,23.0667,-12.20,3.90,144.4,-0.03,-0.03,107.7
1386,23.0833,-12.17,3.90,142.9,-0.02,-0.00,103.9
1387,23.1000,-12.24,3.96,135.5,-0.01,-0.02,101.0
1388,23.1167,-12.31,3.84,141.8,0.00,-0.00,91.0
1389,23.1333,-12.32,3.73,128.8,-0.01,-0.02,82.8
1390,23.1500,-12.33,3.78,126.9,-0.01,0.02,99.1
1391,23.1667,-12.35,3.85,142.2,0.03,-0.01,57.7
1392,23.1833,-12.43,3.65,108.9,-0.00,0.04,49.3
1393,23.2000,-12.51,3.56,95.9,0.01,0.02,82.2
1394,23.2167,-13.57,2.43,91.9,0.03,0.02,59.9
1395,23.2333,-13.80,2.30,95.0,-0.01,0.02,80.8
1396,23.2500,-13.70,2.20,119.8,-0.01,0.02,103.1
1397,23.2667,-13.80,2.10,126.1,0.00,0.01,101.7
1398,23.2833,-13.88,1.95,122.5,-0.01,0.01,94.2
1399,23.3000,-13.82,2.02,139.4,-0.01,0.01,102.5
1400,23.3167,-14.09,1.88,143.5,0.01,0.00,108.1
1401,23.3333,-14.14,1.79,116.5,0.01,0.04,74.4
1402,23.3500,-14.03,1.84,117.1,0.00,-0.00,87.5
1403,23.3667,-15.49,0.31,105.8,-12.11,0.02,42.5
1404,23.3833,-15.59,0.16,145.3,-0.05,0.07,39.0
1405,23.4000,-15.51,0.20,144.6,-12.60,-0.03,42.0
1406,23.4167,-14.77,0.19,138.8,-13.95,0.01,74.8
1407,23.4333,-15.40,0.08,165.1,-14.26,0.00,78.8
1408,23.4500,-14.32,0.03,187.5,-14.14,0.04,65.1
1409,23.4667,-14.71,-0.05,157.4,-15.30,0.03,69.9
1410,23.4833,-14.65,-0.04,152.2,-15.25,-0.03,71.6
1411,23.5000,-14.52,-0.07,168.3,-15.69,0.01,101.9
1412,23.5167,-14.43,-0.08,170.7,-15.33,0.01,83.5
1413,23.5333,-14.62,-0.08,150.2,-15.60,-0.02,88.5
1414,23.5500,-14.58,-0.12,146.2,-15.90,0.02,106.4
1415,23.5667,-14.95,-0.13,125.6,0.03,0.01,53.1
1416,23.5833,-14.21,-0.13,159.5,-0.00,-0.01,75.3
1417,23.6000,-14.61,-0.13,135.0,0.03,-0.03,78.0
1418,23.6167,-14.52,-0.13,137.6,0.02,-0.04,81.1
1419,23.6333,-15.42,-0.69,132.8,0.05,-0.02,77.5
1420,23.6500,-14.28,-0.17,136.9,0.01,-0.00,107.0
1421,23.6667,-14.46,-0.09,134.9,-0.01,0.02,85.5
1422,23.6833,-14.38,-0.13,137.2,-0.01,-0.01,89.2
1423,23.7000,-14.39,-0.10,124.5,-24.00,-1.99,64.3
1424,23.7167,-14.28,-0.11,141.1,-24.05,-2.00,64.9
1425,23.7333,-14.27,-0.10,143.8,-24.00,-2.00,75.5
1426,23.7500,-15.88,-1.64,120.0,-23.91,-2.04,70.2
1427,23.7667,-14.57,-0.08,116.3,-23.98,-2.02,85.9
1428,23.7833,-14.26,-0.10,131.1,-23.66,-2.02,74.5
1429,23.8000,-14.26,-0.10,150.8,-23.55,-2.02,86.8
1430,23.8167,-14.27,-0.20,125.0,-23.56,-2.01,91.2
1431,23.8333,-14.47,-0.14,117.5,-23.77,-2.04,105.4
1432,23.8500,-15.67,-1.74,118.5,-23.56,-1.88,91.2
1433,23.8667,-15.62,-1.95,148.3,-23.92,-2.07,81.3
1434,23.8833,-14.74,-1.70,116.9,-21.46,-3.73,51.4
1435,23.9000,-14.22,-1.96,150.7,-22.10,-4.00,131.2
1436,23.9167,-13.97,-2.08,138.2,-19.93,-5.73,48.5
1437,23.9333,-14.14,-3.74,146.0,-19.80,-6.01,83.2
1438,23.9500,-13.78,-4.03,148.4,-23.95,-7.92,55.1
1439,23.9667,-12.18,-3.97,163.4,-17.88,-8.05,86.9
1440,23.9833,-11.85,-4.35,124.6,-21.90,-9.94,49.6
