frame,t_s,diameter_px,centre_x,centre_y,span_row,span,height,area,rim_l,rim_r,rim_outer,occl,ncomp,widest_y
1040,17.3167,411,704.0,1411.5,411,411,284,88943,0,0,411,0,1,1414
1041,17.3333,410,704.5,1411.5,410,410,284,88921,0,0,410,0,1,1416
1042,17.3500,410,704.5,1411.5,410,410,284,88824,0,0,410,0,1,1416
1043,17.3667,410,704.5,1411.0,410,410,283,88179,0,0,410,0,1,1416
1044,17.3833,410,704.5,1410.5,410,410,284,87285,0,0,410,0,1,1416
1045,17.4000,410,703.5,1411.0,410,411,285,85926,0,0,410,0,1,1415
1046,17.4167,411,704.0,1410.5,411,411,284,84219,0,0,411,0,1,1416
1047,17.4333,412,703.5,1410.5,412,412,284,82075,41,0,453,0,1,1418
1048,17.4500,411,703.5,1410.5,412,412,284,80068,41,0,453,0,1,1418
1049,17.4667,394,704.0,1410.5,411,411,284,78007,0,0,411,1,1,1416
1050,17.4833,385,704.0,1410.5,411,411,284,77062,0,0,411,1,1,1416
1051,17.5000,343,704.0,1410.5,411,411,284,75037,0,0,411,1,1,1416
1052,17.5167,299,704.0,1410.5,411,411,284,74866,0,0,411,1,1,1416
1053,17.5333,366,704.0,1410.0,411,411,283,75786,0,0,411,1,1,1416
1054,17.5500,403,703.0,1410.0,411,412,283,79157,0,0,411,1,1,1414
1055,17.5667,411,703.0,1410.0,411,412,283,82689,0,0,411,0,1,1414
1056,17.5833,412,703.5,1410.0,412,412,283,83155,42,0,454,0,1,1418
1057,17.6000,411,703.0,1410.0,411,411,283,86068,42,0,453,0,1,1418
1058,17.6167,411,703.0,1410.0,411,411,283,88855,0,0,411,0,1,1417
1059,17.6333,411,703.0,1410.0,411,411,283,88876,0,0,411,0,1,1417
1060,17.6500,411,703.0,1410.0,411,411,283,88869,0,0,411,0,1,1418
1061,17.6667,411,703.0,1410.0,411,411,283,88589,0,0,411,0,1,1418
1062,17.6833,411,703.0,1410.0,411,411,283,87889,0,0,411,0,1,1418
1063,17.7000,411,703.0,1410.0,411,411,283,86901,0,0,411,0,1,1418
1064,17.7167,411,703.0,1410.0,411,411,283,85588,0,0,411,0,1,1418
1065,17.7333,411,703.0,1410.0,411,411,283,83948,0,0,411,0,1,1418
1066,17.7500,411,703.0,1410.0,411,411,283,83948,0,0,411,0,1,1418
1067,17.7667,411,703.0,1410.0,411,411,283,83948,0,0,411,0,1,1418
1068,17.7833,411,703.0,1410.0,411,411,283,83948,0,0,411,0,1,1418
1069,17.8000,357,697.5,1415.0,412,412,285,77094,42,0,454,1,1,1424
1070,17.8167,300,698.0,1414.5,411,412,284,75032,0,0,411,1,1,1419
1071,17.8333,291,699.0,1414.0,411,412,285,74596,0,0,411,1,1,1419
1072,17.8500,354,699.0,1413.5,411,412,284,75894,42,0,453,1,1,1419
1073,17.8667,397,700.0,1413.0,411,412,285,78768,0,0,411,1,1,1419
1074,17.8833,411,700.0,1412.0,411,412,285,82091,0,0,411,0,1,1417
1075,17.9000,411,701.0,1411.5,411,411,284,84887,42,0,453,0,1,1421
1076,17.9167,411,701.0,1411.0,411,411,283,87720,0,0,411,0,1,1418
1077,17.9333,411,701.0,1410.5,411,412,284,88166,0,0,411,0,1,1416
1078,17.9500,411,701.0,1410.5,411,412,284,88854,0,0,411,0,1,1416
1079,17.9667,411,701.0,1410.5,411,412,284,88816,42,0,453,0,1,1417
1080,17.9833,410,701.5,1410.5,410,411,284,88807,0,0,410,0,1,1413
1081,18.0000,410,701.5,1410.5,410,411,284,88849,0,0,410,0,1,1412
1082,18.0167,410,701.5,1410.0,410,411,283,88833,0,0,410,0,1,1412
1083,18.0333,410,701.5,1410.5,410,411,284,88849,0,0,410,0,1,1412
1084,18.0500,411,702.0,1410.0,411,411,283,88839,42,0,453,0,1,1417
1085,18.0667,411,702.0,1410.0,411,411,283,88847,42,0,453,0,1,1417
1086,18.0833,411,702.0,1410.0,411,411,283,88910,42,0,453,0,1,1417
1087,18.1000,410,701.5,1410.0,410,411,283,88915,0,0,410,0,1,1413
1088,18.1167,410,701.5,1410.0,410,411,283,88909,0,0,410,0,1,1413
1089,18.1333,411,702.0,1410.0,411,411,283,88852,0,0,411,0,1,1417
1090,18.1500,411,700.0,1409.5,411,411,284,88583,0,0,411,0,1,1415
1091,18.1667,411,697.0,1408.0,411,412,283,87917,0,0,411,0,1,1412
1092,18.1833,410,694.5,1407.0,410,410,283,87316,0,0,410,0,1,1418
1093,18.2000,404,689.5,1405.0,404,408,281,86752,0,0,404,0,1,1425
1094,18.2167,397,685.0,1404.0,397,404,281,86476,43,0,440,0,1,1435
1095,18.2333,388,678.5,1403.0,388,399,281,86434,44,0,432,0,1,1441
1096,18.2500,390,669.5,1403.0,390,399,281,86867,0,0,390,0,1,1375
1097,18.2667,401,664.0,1403.0,401,406,281,87446,0,0,401,0,1,1385
1098,18.2833,408,656.5,1403.5,408,409,282,88015,0,0,408,0,1,1401
1099,18.3000,410,650.5,1404.0,410,410,283,88278,0,0,410,0,1,1408
1100,18.3167,410,644.5,1406.0,410,410,283,88417,0,0,410,0,1,1409
1101,18.3333,410,638.5,1406.5,410,410,284,88356,0,0,410,0,1,1412
1102,18.3500,411,633.0,1409.5,411,411,282,88049,0,0,411,0,1,1416
1103,18.3667,411,628.0,1412.0,411,411,281,87663,0,0,411,0,1,1415
1104,18.3833,411,624.0,1414.5,411,411,280,86851,0,0,411,0,1,1417
1105,18.4000,411,621.0,1414.0,411,412,285,85547,0,0,411,0,1,1418
1106,18.4167,411,618.0,1414.5,411,411,286,84056,0,0,411,0,1,1418
1107,18.4333,411,616.0,1415.0,411,412,287,83591,0,0,411,0,1,1419
1108,18.4500,411,614.0,1416.0,411,412,287,82294,0,0,411,0,1,1421
1109,18.4667,412,612.5,1416.5,412,413,286,80920,0,0,412,0,1,1422
1110,18.4833,412,611.5,1416.0,412,412,285,79360,0,0,412,0,1,1422
1111,18.5000,398,611.0,1416.0,411,412,285,77623,0,0,411,1,1,1422
1112,18.5167,354,610.0,1417.0,411,412,285,76905,0,0,411,1,1,1422
1113,18.5333,342,609.0,1417.0,411,412,285,76956,0,0,411,1,1,1423
1114,18.5500,355,609.0,1417.0,411,412,285,77572,0,0,411,1,1,1419
1115,18.5667,402,609.0,1417.0,411,412,285,81173,0,0,411,1,1,1418
1116,18.5833,411,609.0,1417.0,411,413,285,85428,0,0,411,0,1,1418
1117,18.6000,411,608.0,1416.5,411,412,284,88854,0,0,411,0,1,1426
1118,18.6167,411,608.0,1416.5,411,412,284,89584,0,0,411,0,1,1426
1119,18.6333,411,608.0,1416.5,411,412,284,89579,0,0,411,0,1,1424
1120,18.6500,411,608.0,1417.0,411,412,283,89552,0,0,411,0,1,1424
1121,18.6667,411,608.0,1416.5,411,412,284,89537,0,0,411,0,1,1424
1122,18.6833,411,608.0,1416.5,411,412,284,89482,0,0,411,0,1,1424
1123,18.7000,411,608.0,1417.5,411,412,284,89097,0,0,411,0,1,1424
1124,18.7167,411,608.0,1417.5,411,412,284,88545,0,0,411,0,1,1424
1125,18.7333,411,608.0,1417.0,411,412,283,87948,0,0,411,0,1,1424
1126,18.7500,411,608.0,1416.5,411,412,284,86960,0,0,411,0,1,1424
1127,18.7667,411,608.0,1416.5,411,412,284,85666,0,0,411,0,1,1424
1128,18.7833,412,607.5,1416.5,412,412,284,84149,0,0,412,0,1,1425
1129,18.8000,411,608.0,1416.5,411,412,284,82702,0,0,411,0,1,1424
1130,18.8167,411,608.0,1416.5,411,412,284,81229,0,0,411,0,1,1424
1131,18.8333,411,608.0,1416.5,411,412,284,80946,0,0,411,0,1,1424
1132,18.8500,411,608.0,1416.5,411,412,284,79450,0,0,411,0,1,1423
1133,18.8667,388,609.0,1416.5,411,412,284,77786,0,0,411,1,1,1421
1134,18.8833,339,609.0,1416.0,411,412,285,77365,0,0,411,1,1,1417
1135,18.9000,375,609.0,1415.5,411,412,284,78859,0,0,411,1,1,1420
1136,18.9167,410,609.5,1415.5,412,413,284,82892,0,0,412,0,1,1420
1137,18.9333,411,610.0,1415.5,411,412,284,87331,0,0,411,0,1,1420
1138,18.9500,411,610.0,1414.5,411,412,284,88221,0,0,411,0,1,1418
1139,18.9667,411,610.0,1414.5,411,412,284,89262,0,0,411,0,1,1420
1140,18.9833,411,610.0,1414.5,411,411,284,89227,0,0,411,0,1,1422
1141,19.0000,411,611.0,1414.5,411,412,284,89224,0,0,411,0,1,1418
1142,19.0167,411,611.0,1414.0,411,412,285,89224,0,0,411,0,1,1420
1143,19.0333,411,611.0,1414.0,411,411,285,88825,0,0,411,0,1,1420
1144,19.0500,411,612.0,1413.5,411,412,284,88312,0,0,411,0,1,1419
1145,19.0667,411,612.0,1414.0,411,412,283,87593,0,0,411,0,1,1422
1146,19.0833,411,612.0,1413.5,411,412,284,86504,0,0,411,0,1,1420
1147,19.1000,411,612.0,1413.5,411,412,284,85034,0,0,411,0,1,1422
1148,19.1167,411,612.0,1413.0,411,411,283,83424,0,0,411,0,1,1421
1149,19.1333,411,612.0,1412.5,411,411,284,81886,0,0,411,0,1,1423
1150,19.1500,411,613.0,1412.5,411,412,284,81476,0,0,411,0,1,1417
1151,19.1667,411,613.0,1412.5,411,412,284,80000,0,0,411,0,1,1418
1152,19.1833,408,613.0,1412.0,411,411,283,78350,0,0,411,0,1,1420
1153,19.2000,378,613.0,1412.0,411,411,283,76956,0,0,411,1,1,1422
1154,19.2167,319,614.0,1412.0,411,412,283,77165,0,0,411,1,1,1416
1155,19.2333,335,613.0,1412.0,411,412,283,76988,0,0,411,1,1,1424
1156,19.2500,392,615.0,1411.5,411,412,284,79522,0,0,411,1,1,1414
1157,19.2667,411,615.0,1411.5,411,412,284,83666,0,0,411,0,1,1416
1158,19.2833,411,614.0,1411.5,411,412,284,87645,0,0,411,0,1,1424
1159,19.3000,411,615.0,1411.0,411,411,285,88873,0,0,411,0,1,1418
1160,19.3167,411,615.0,1410.5,411,411,284,88526,0,0,411,0,1,1419
1161,19.3333,411,615.0,1411.0,411,411,283,87881,0,0,411,0,1,1419
1162,19.3500,411,616.0,1412.0,411,411,281,86693,0,0,411,0,1,1417
1163,19.3667,410,616.5,1412.0,410,411,281,85154,0,0,410,0,1,1414
1164,19.3833,411,617.0,1411.5,411,412,282,83364,0,0,411,0,1,1417
1165,19.4000,410,616.5,1410.5,410,411,284,81918,0,0,410,0,1,1416
1166,19.4167,411,617.0,1409.5,411,411,284,80285,0,0,411,0,1,1418
1167,19.4333,411,617.0,1410.0,411,411,283,79719,0,0,411,0,1,1420
1168,19.4500,410,618.5,1409.5,410,411,284,78027,0,0,410,0,1,1413
1169,19.4667,387,619.5,1409.0,410,411,283,76096,0,0,410,1,1,1414
1170,19.4833,335,620.0,1409.0,411,411,283,75425,0,0,411,1,1,1415
1171,19.5000,337,621.5,1408.0,410,411,283,75737,0,0,410,1,1,1411
1172,19.5167,394,623.5,1407.5,410,411,282,78037,0,0,410,1,1,1412
1173,19.5333,400,624.5,1406.5,410,410,282,79005,0,0,410,1,1,1414
1174,19.5500,410,628.5,1405.0,410,410,281,82779,0,41,451,0,1,1415
1175,19.5667,410,630.5,1404.0,410,411,281,85928,42,0,452,0,1,1416
1176,19.5833,409,635.0,1403.0,409,410,281,88020,0,0,409,0,1,1408
1177,19.6000,410,638.5,1402.0,410,411,281,87985,0,0,410,0,1,1408
1178,19.6167,410,641.5,1402.0,410,410,281,87854,0,0,410,0,1,1407
1179,19.6333,410,644.5,1401.5,410,410,282,87821,0,0,410,0,1,1407
1180,19.6500,410,647.5,1401.0,410,410,281,87853,0,0,410,0,1,1408
1181,19.6667,410,650.5,1400.0,410,410,281,87800,0,0,410,0,1,1407
1182,19.6833,409,653.0,1399.5,409,409,282,87762,0,0,409,0,1,1408
1183,19.7000,409,655.0,1399.5,409,409,282,87706,0,0,409,0,1,1407
1184,19.7167,410,657.5,1399.0,410,410,281,87697,0,0,410,0,1,1407
1185,19.7333,410,659.5,1399.0,410,410,281,87716,0,0,410,0,1,1407
1186,19.7500,410,660.5,1399.0,410,410,281,87670,0,0,410,0,1,1409
1187,19.7667,409,662.0,1399.5,409,409,282,87541,0,0,409,0,1,1405
1188,19.7833,410,662.5,1399.0,410,410,281,87162,42,0,452,0,1,1409
1189,19.8000,409,664.0,1399.0,409,409,281,86749,0,0,409,0,1,1405
1190,19.8167,410,664.5,1399.0,410,410,281,86289,0,0,410,0,1,1407
1191,19.8333,409,665.0,1399.0,409,409,281,85838,0,0,409,0,1,1406
1192,19.8500,409,666.0,1399.0,409,409,281,85479,0,0,409,0,1,1405
1193,19.8667,409,666.0,1399.0,409,409,281,85102,0,0,409,0,1,1406
1194,19.8833,409,666.0,1399.0,409,410,281,84769,42,0,451,0,1,1412
1195,19.9000,403,667.0,1399.0,403,406,281,84578,0,0,403,0,1,1421
1196,19.9167,394,666.5,1399.0,394,402,281,84512,0,0,394,0,1,1431
1197,19.9333,384,667.5,1399.0,384,396,281,84581,0,0,384,0,1,1441
1198,19.9500,376,667.5,1399.0,376,392,281,84734,48,0,424,0,1,1355
1199,19.9667,385,670.0,1399.0,385,396,281,85069,46,0,431,0,1,1368
1200,19.9833,393,670.0,1399.0,393,401,281,85484,44,0,437,0,1,1376
1201,20.0000,399,668.0,1399.0,399,405,281,86005,41,0,440,0,1,1381
1202,20.0167,406,668.5,1399.0,406,408,281,86530,44,0,450,0,1,1393
1203,20.0333,410,668.5,1399.0,410,410,281,87157,44,0,454,0,1,1407
1204,20.0500,410,668.5,1399.0,410,410,281,87647,0,0,410,0,1,1406
1205,20.0667,410,669.5,1399.0,410,410,281,87632,0,0,410,0,1,1407
1206,20.0833,410,669.5,1399.0,410,410,281,87685,49,0,459,0,1,1408
1207,20.1000,410,670.5,1399.0,410,410,281,87681,0,0,410,0,1,1408
1208,20.1167,410,671.5,1399.0,410,410,281,87635,0,0,410,0,1,1408
1209,20.1333,410,671.5,1399.0,410,410,281,87671,0,0,410,0,1,1406
1210,20.1500,410,672.5,1399.0,410,410,281,87703,0,0,410,0,1,1406
1211,20.1667,410,673.5,1399.0,410,410,281,87652,0,0,410,0,1,1408
1212,20.1833,410,674.5,1399.5,410,410,282,87719,0,0,410,0,1,1409
1213,20.2000,410,675.5,1399.5,410,410,282,87701,0,0,410,0,1,1409
1214,20.2167,409,676.0,1399.5,409,409,282,87690,0,0,409,0,1,1403
1215,20.2333,410,676.5,1399.5,410,410,282,87747,42,0,452,0,1,1410
1216,20.2500,410,678.5,1399.5,410,411,282,87764,0,0,410,0,1,1409
1217,20.2667,410,678.5,1400.0,410,410,283,87832,41,0,451,0,1,1411
1218,20.2833,410,680.5,1400.5,410,410,282,87792,0,0,410,0,1,1410
1219,20.3000,409,681.0,1401.5,409,410,282,87907,0,0,409,0,1,1406
1220,20.3167,409,683.0,1402.0,409,409,283,87902,0,0,409,0,1,1404
1221,20.3333,410,684.5,1402.0,410,410,283,87979,0,0,410,0,1,1409
1222,20.3500,410,685.5,1402.0,410,411,281,87976,0,0,410,0,1,1407
1223,20.3667,410,687.5,1402.5,410,411,282,88054,0,0,410,0,1,1409
1224,20.3833,411,689.0,1403.5,411,411,282,88127,42,0,453,0,1,1411
1225,20.4000,410,690.5,1404.5,410,411,282,88148,0,0,410,0,1,1410
1226,20.4167,410,692.5,1405.0,410,411,283,88309,0,0,410,0,1,1412
1227,20.4333,411,694.0,1405.5,411,412,282,88379,0,0,411,0,1,1411
1228,20.4500,411,695.0,1406.0,411,411,283,88407,42,0,453,0,1,1413
1229,20.4667,410,696.5,1407.0,410,411,283,88510,0,0,410,0,1,1410
1230,20.4833,410,698.5,1408.0,410,410,283,88523,0,0,410,0,1,1416
1231,20.5000,411,700.0,1408.5,411,411,284,88626,0,0,411,0,1,1415
1232,20.5167,411,701.0,1409.5,411,411,282,88630,0,0,411,0,1,1415
1233,20.5333,410,701.5,1410.0,410,411,283,88749,0,0,410,0,1,1415
1234,20.5500,411,703.0,1410.5,411,411,284,88826,42,0,453,0,1,1420
1235,20.5667,410,703.5,1411.5,410,411,284,88920,0,0,410,0,1,1414
1236,20.5833,410,704.5,1412.0,410,411,285,88975,0,0,410,0,1,1414
1237,20.6000,411,705.0,1412.0,411,412,283,89015,42,0,453,0,1,1419
1238,20.6167,411,706.0,1412.5,411,411,284,89073,0,0,411,0,1,1419
1239,20.6333,411,706.0,1413.0,411,412,283,89102,0,0,411,0,1,1417
1240,20.6500,411,707.0,1413.5,411,412,284,89134,42,0,453,0,1,1421
1241,20.6667,412,707.5,1413.5,412,412,284,89174,42,0,454,0,1,1419
1242,20.6833,411,708.0,1413.5,411,411,284,89162,0,0,411,0,1,1421
1243,20.7000,411,709.0,1413.5,411,412,284,89213,42,0,453,0,1,1425
1244,20.7167,411,709.0,1414.0,411,411,285,89218,0,0,411,0,1,1421
1245,20.7333,411,709.0,1414.0,411,411,285,89274,0,0,411,0,1,1421
1246,20.7500,411,709.0,1414.0,411,412,285,89304,0,0,411,0,1,1421
1247,20.7667,411,709.0,1414.0,411,412,285,89337,42,0,453,0,1,1422
1248,20.7833,411,709.0,1414.5,411,412,284,89339,0,0,411,0,1,1420
1249,20.8000,411,709.0,1414.5,411,412,284,89311,0,0,411,0,1,1420
1250,20.8167,411,709.0,1414.5,411,412,284,89321,0,0,411,0,1,1418
1251,20.8333,412,709.5,1415.0,412,412,285,89328,42,0,454,0,1,1420
1252,20.8500,412,709.5,1415.0,412,412,285,89351,42,0,454,0,1,1420
1253,20.8667,412,709.5,1415.0,412,413,285,89370,42,0,454,0,1,1420
1254,20.8833,411,710.0,1415.0,411,412,285,89386,0,0,411,0,1,1420
1255,20.9000,411,710.0,1415.0,411,412,285,89393,0,0,411,0,1,1420
1256,20.9167,411,710.0,1415.0,411,412,285,89362,0,0,411,0,1,1420
1257,20.9333,411,710.0,1415.0,411,412,285,89350,0,0,411,0,1,1420
1258,20.9500,411,710.0,1415.0,411,412,285,89340,42,0,453,0,1,1424
1259,20.9667,411,710.0,1415.0,411,412,285,89355,42,0,453,0,1,1424
1260,20.9833,411,710.0,1415.0,411,412,285,89357,42,0,453,0,1,1424
1261,21.0000,411,710.0,1415.0,411,412,285,89364,41,0,452,0,1,1424
1262,21.0167,411,710.0,1415.0,411,412,285,89372,41,0,452,0,1,1424
1263,21.0333,411,711.0,1415.5,411,411,284,89407,42,0,453,0,1,1426
1264,21.0500,411,711.0,1415.5,411,411,284,89411,42,0,453,0,1,1426
1265,21.0667,411,711.0,1415.5,411,411,284,89423,42,0,453,0,1,1426
1266,21.0833,411,711.0,1415.5,411,411,284,89441,42,0,453,0,1,1426
1267,21.1000,411,711.0,1415.5,411,411,284,89443,42,0,453,0,1,1426
1268,21.1167,411,711.0,1415.5,411,411,284,89440,42,0,453,0,1,1426
1269,21.1333,411,711.0,1415.5,411,411,284,89442,42,0,453,0,1,1426
1270,21.1500,411,711.0,1415.5,411,411,284,89439,42,0,453,0,1,1426
1271,21.1667,411,711.0,1415.5,411,411,284,89434,42,0,453,0,1,1425
1272,21.1833,411,711.0,1415.5,411,411,284,89445,42,0,453,0,1,1425
1273,21.2000,411,711.0,1415.5,411,411,284,89453,0,0,411,0,1,1424
1274,21.2167,411,711.0,1416.0,411,411,285,89447,0,0,411,0,1,1424
1275,21.2333,411,711.0,1415.5,411,411,284,89453,0,0,411,0,1,1424
1276,21.2500,411,711.0,1415.5,411,412,284,89459,42,0,453,0,1,1424
1277,21.2667,411,711.0,1415.5,411,412,284,89439,42,0,453,0,1,1424
1278,21.2833,411,711.0,1415.5,411,412,284,89428,42,0,453,0,1,1424
1279,21.3000,411,711.0,1416.0,411,412,285,89443,42,0,453,0,1,1424
1280,21.3167,411,711.0,1416.0,411,412,285,89452,42,0,453,0,1,1424
1281,21.3333,411,711.0,1416.0,411,412,285,89470,42,0,453,0,1,1424
1282,21.3500,411,711.0,1416.0,411,412,285,89484,0,0,411,0,1,1422
1283,21.3667,411,711.0,1416.0,411,412,285,89473,0,0,411,0,1,1422
1284,21.3833,411,711.0,1416.0,411,412,285,89474,0,0,411,0,1,1422
1285,21.4000,411,711.0,1416.0,411,412,285,89464,0,0,411,0,1,1421
1286,21.4167,411,711.0,1416.0,411,412,285,89430,0,0,411,0,1,1421
1287,21.4333,411,711.0,1416.5,411,412,284,89411,0,0,411,0,1,1421
1288,21.4500,411,711.0,1416.5,411,412,284,89405,0,0,411,0,1,1421
1289,21.4667,411,711.0,1416.5,411,412,284,89424,0,0,411,0,1,1421
1290,21.4833,412,711.5,1416.5,412,412,284,89432,0,0,412,0,1,1422
1291,21.5000,412,711.5,1416.5,412,412,284,89447,42,0,454,0,1,1422
1292,21.5167,412,711.5,1416.5,412,412,284,89468,42,0,454,0,1,1422
1293,21.5333,412,711.5,1416.5,412,412,284,89472,42,0,454,0,1,1422
1294,21.5500,412,711.5,1416.5,412,412,284,89491,42,0,454,0,1,1422
1295,21.5667,411,711.0,1416.5,411,412,284,89483,0,0,411,0,1,1421
1296,21.5833,412,711.5,1416.5,412,412,284,89477,42,0,454,0,1,1422
1297,21.6000,412,711.5,1416.5,412,413,284,89491,42,0,454,0,1,1422
1298,21.6167,412,711.5,1416.5,412,413,284,89514,42,0,454,0,1,1422
1299,21.6333,411,712.0,1416.5,411,412,284,89498,0,0,411,0,1,1419
1300,21.6500,411,712.0,1416.5,411,412,284,89485,0,0,411,0,1,1419
1301,21.6667,411,712.0,1416.5,411,412,284,89499,0,0,411,0,1,1418
1302,21.6833,411,712.0,1416.5,411,412,284,89490,0,0,411,0,1,1422
1303,21.7000,411,712.0,1416.5,411,412,284,89504,0,0,411,0,1,1422
1304,21.7167,411,712.0,1416.5,411,412,284,89523,0,0,411,0,1,1422
1305,21.7333,411,712.0,1416.5,411,412,284,89504,42,0,453,0,1,1424
1306,21.7500,411,712.0,1416.5,411,412,284,89506,0,0,411,0,1,1420
1307,21.7667,411,712.0,1416.5,411,412,284,89484,0,0,411,0,1,1420
1308,21.7833,412,712.5,1417.0,412,412,285,89516,42,0,454,0,1,1424
1309,21.8000,412,712.5,1417.0,412,413,285,89536,42,0,454,0,1,1423
1310,21.8167,411,712.0,1417.0,411,413,285,89534,42,0,453,0,1,1423
1311,21.8333,411,712.0,1417.0,411,413,285,89554,42,0,453,0,1,1422
1312,21.8500,411,713.0,1417.0,411,412,285,89526,0,0,411,0,1,1425
1313,21.8667,411,712.0,1417.5,411,413,286,89598,41,0,452,0,1,1424
1314,21.8833,411,713.0,1418.0,411,412,285,89590,42,0,453,0,1,1425
1315,21.9000,411,713.0,1418.0,411,412,285,89584,0,0,411,0,1,1419
1316,21.9167,411,713.0,1418.0,411,412,285,89598,0,0,411,0,1,1419
1317,21.9333,411,713.0,1418.0,411,412,285,89625,0,0,411,0,1,1419
1318,21.9500,411,713.0,1418.0,411,412,285,89573,0,0,411,0,1,1420
1319,21.9667,412,713.5,1418.0,412,412,285,89618,42,0,454,0,1,1425
1320,21.9833,412,713.5,1418.5,412,413,286,89628,42,0,454,0,1,1425
1321,22.0000,412,713.5,1419.0,412,413,285,89653,42,0,454,0,1,1424
1322,22.0167,412,713.5,1419.0,412,413,285,89668,42,0,454,0,1,1424
1323,22.0333,412,713.5,1419.0,412,413,285,89667,42,0,454,0,1,1424
1324,22.0500,412,713.5,1419.0,412,413,285,89649,42,0,454,0,1,1424
1325,22.0667,411,714.0,1419.0,411,412,285,89660,0,0,411,0,1,1420
1326,22.0833,411,714.0,1419.0,411,412,285,89703,0,0,411,0,1,1419
1327,22.1000,412,714.5,1419.0,412,412,285,89710,0,0,412,0,1,1425
1328,22.1167,411,714.0,1419.0,411,412,285,89694,0,0,411,0,1,1419
1329,22.1333,411,714.0,1419.0,411,413,285,89703,0,0,411,0,1,1424
1330,22.1500,411,714.0,1419.0,411,413,285,89728,0,0,411,0,1,1424
1331,22.1667,412,714.5,1419.5,412,413,286,89744,0,0,412,0,1,1424
1332,22.1833,412,714.5,1419.5,412,413,286,89773,0,0,412,0,1,1424
1333,22.2000,411,715.0,1419.5,411,412,286,89780,0,0,411,0,1,1424
1334,22.2167,411,715.0,1419.5,411,412,286,89793,0,0,411,0,1,1425
1335,22.2333,411,715.0,1419.5,411,412,286,89780,0,0,411,0,1,1425
1336,22.2500,411,715.0,1419.5,411,412,286,89757,0,0,411,0,1,1426
1337,22.2667,411,715.0,1419.5,411,412,286,89767,0,0,411,0,1,1417
1338,22.2833,411,715.0,1419.5,411,412,286,89764,0,0,411,0,1,1418
1339,22.3000,412,715.5,1420.0,412,412,285,89804,0,0,412,0,1,1424
1340,22.3167,412,715.5,1420.0,412,413,285,89809,0,0,412,0,1,1423
1341,22.3333,412,715.5,1420.0,412,413,285,89795,0,0,412,0,1,1423
1342,22.3500,412,715.5,1420.0,412,413,285,89801,0,0,412,0,1,1423
1343,22.3667,412,715.5,1420.5,412,413,286,89819,0,0,412,0,1,1423
1344,22.3833,412,715.5,1420.5,412,413,286,89879,0,0,412,0,1,1423
1345,22.4000,412,715.5,1420.5,412,413,286,89867,0,0,412,0,1,1424
1346,22.4167,412,715.5,1420.5,412,413,286,89871,0,0,412,0,1,1424
1347,22.4333,412,715.5,1420.5,412,413,286,89881,0,0,412,0,1,1424
1348,22.4500,412,715.5,1420.5,412,413,286,89874,0,0,412,0,1,1424
1349,22.4667,411,716.0,1420.5,411,412,286,89864,0,0,411,0,1,1418
1350,22.4833,411,716.0,1420.5,411,413,286,89887,0,0,411,0,1,1420
1351,22.5000,411,716.0,1421.5,411,413,286,89914,0,0,411,0,1,1421
1352,22.5167,412,716.5,1421.0,412,413,285,89889,0,0,412,0,1,1426
1353,22.5333,411,716.0,1421.5,411,413,286,89916,0,0,411,0,1,1424
1354,22.5500,412,716.5,1421.5,412,413,286,89980,0,0,412,0,1,1425
1355,22.5667,412,717.5,1421.5,412,412,286,89970,0,0,412,0,1,1429
1356,22.5833,412,717.5,1422.0,412,413,287,89995,0,0,412,0,1,1426
1357,22.6000,412,717.5,1422.5,412,413,288,90013,0,0,412,0,1,1426
1358,22.6167,412,717.5,1422.5,412,413,288,89953,0,0,412,0,1,1426
1359,22.6333,412,717.5,1422.5,412,413,288,90014,0,0,412,0,1,1425
1360,22.6500,412,717.5,1423.0,412,413,287,90065,0,0,412,0,1,1424
1361,22.6667,412,717.5,1423.0,412,413,287,90076,42,0,454,0,1,1428
1362,22.6833,411,718.0,1423.5,411,413,288,90038,0,0,411,0,1,1424
1363,22.7000,412,718.5,1423.5,412,413,286,90091,0,0,412,0,1,1425
1364,22.7167,412,718.5,1423.5,412,413,286,90115,0,0,412,0,1,1425
1365,22.7333,412,718.5,1423.5,412,413,286,90132,0,0,412,0,1,1425
1366,22.7500,412,718.5,1424.0,412,413,287,90108,0,0,412,0,1,1425
1367,22.7667,412,719.5,1424.0,412,412,287,90206,0,0,412,0,1,1432
1368,22.7833,412,719.5,1424.5,412,412,286,90160,42,0,454,0,1,1432
1369,22.8000,412,719.5,1425.0,412,413,287,90213,0,0,412,0,1,1429
1370,22.8167,412,719.5,1425.0,412,413,287,90225,0,0,412,0,1,1429
1371,22.8333,412,719.5,1425.0,412,413,287,90235,0,0,412,0,1,1429
1372,22.8500,412,719.5,1425.0,412,413,287,90275,0,0,412,0,1,1429
1373,22.8667,413,720.0,1425.0,413,414,287,90287,0,0,413,0,1,1429
1374,22.8833,413,720.0,1425.5,413,414,286,90319,0,0,413,0,1,1429
1375,22.9000,413,720.0,1426.0,413,414,287,90282,0,0,413,0,1,1429
1376,22.9167,413,720.0,1426.0,413,414,287,90323,0,0,413,0,1,1429
1377,22.9333,412,720.5,1426.0,412,413,287,90337,0,0,412,0,1,1429
1378,22.9500,412,720.5,1426.0,412,413,287,90363,0,0,412,0,1,1429
