frame,t,knob_x,knob_y,knob_method,base_x,base_y,ring_r,base_method,knob_dist,knob_angle_deg,hole_vx,hole_vy,hole_speed,travel_angle_deg
705,11.8339,1059.0,1375.0,H,1024.0,1548.0,160.60000610351562,H,176.5,-78.6,5.2,-8.62,10.07,-58.9
706,11.8507,1043.0,1373.0,H,1026.0,1544.0,169.1999969482422,H,171.8,-84.3,3.52,-9.27,9.92,-69.2
707,11.8675,1035.0,1367.0,H,1030.0,1542.0,165.0,H,175.1,-88.4,3.9,-10.02,10.75,-68.7
708,11.8844,1025.0,1365.0,H,1030.0,1542.0,165.0,H,177.1,-91.6,5.05,-10.82,11.94,-65.0
709,11.9012,1019.0,1363.0,H,1028.0,1536.0,169.1999969482422,H,173.2,-93.0,1.27,-11.09,11.17,-83.4
710,11.918,1011.0,1359.0,H,1026.0,1534.0,169.1999969482422,H,175.6,-94.9,0.64,-9.56,9.59,-86.2
711,11.9348,1009.0,1357.0,H,1026.0,1532.0,160.60000610351562,H,175.8,-95.5,0.14,-9.62,9.62,-89.2
712,11.9516,1009.0,1353.0,H,1028.0,1528.0,162.0,H,176.0,-96.2,1.58,-13.39,13.48,-83.3
713,11.9684,1005.0,1355.0,H,1028.0,1528.0,167.0,H,174.5,-97.6,1.05,-12.93,12.97,-85.3
714,11.9852,997.0,1351.0,H,1026.0,1526.0,160.39999389648438,H,177.4,-99.4,0.89,-11.99,12.02,-85.8
715,12.002,993.0,1353.0,H,1030.0,1522.0,165.0,H,173.0,-102.3,0.26,-12.84,12.84,-88.9
716,12.0188,989.0,1351.0,H,1022.0,1524.0,165.0,H,176.1,-100.8,-0.59,-12.27,12.28,-92.7
717,12.0356,987.0,1355.0,H,1030.0,1520.0,165.0,H,170.5,-104.6,-1.24,-13.65,13.71,-95.2
718,12.0524,985.0,1351.0,H,1024.0,1524.0,164.8000030517578,H,177.3,-102.7,-1.29,-11.65,11.72,-96.3
719,12.0693,983.0,1351.0,H,1022.0,1520.0,165.0,H,173.4,-103.0,-1.81,-12.1,12.24,-98.5
720,12.0861,985.0,1351.0,H,1026.0,1524.0,165.0,H,177.8,-103.3,-1.48,-13.17,13.25,-96.4
721,12.1029,985.0,1355.0,H,1022.0,1520.0,164.8000030517578,H,169.1,-102.6,-2.91,-12.09,12.44,-103.5
722,12.1197,989.0,1365.0,H,1022.0,1520.0,165.0,H,158.5,-102.0,-2.69,-12.39,12.68,-102.3
723,12.1365,1007.0,1381.0,H,1022.0,1520.0,164.60000610351562,H,139.8,-96.2,-3.05,-11.71,12.1,-104.6
724,12.1533,1039.0,1401.0,H,1030.0,1520.0,165.0,H,119.3,-85.7,-3.15,-12.37,12.76,-104.3
725,12.1701,1073.0,1423.0,H,1024.0,1520.0,160.39999389648438,H,108.7,-63.2,-3.21,-12.38,12.78,-104.5
726,12.1869,1103.0,1443.0,H,1028.0,1522.0,165.0,H,108.9,-46.5,-2.34,-11.62,11.86,-101.4
727,12.2037,1131.0,1461.0,H,1028.0,1518.0,169.1999969482422,H,117.7,-29.0,-0.6,-10.63,10.64,-93.2
728,12.2205,1153.0,1481.0,H,1026.0,1524.0,165.0,H,134.1,-18.7,1.02,-10.39,10.44,-84.4
729,12.2374,1171.0,1489.0,H,1026.0,1520.0,160.60000610351562,H,148.3,-12.1,3.64,-9.97,10.61,-69.9
730,12.2542,1183.0,1497.0,H,1026.0,1520.0,162.0,H,158.7,-8.3,6.13,-8.11,10.17,-52.9
731,12.271,1193.0,1503.0,H,1026.0,1518.0,169.39999389648438,H,167.7,-5.1,5.24,-5.73,7.76,-47.6
732,12.2878,1193.0,1511.0,H,1028.0,1516.0,165.0,H,165.1,-1.7,5.06,-2.23,5.53,-23.8
733,12.3046,1195.0,1519.0,H,1024.0,1522.0,165.0,H,171.0,-1.0,9.97,-4.62,10.99,-24.9
734,12.3214,1197.0,1525.0,H,1028.0,1520.0,162.39999389648438,H,169.1,1.7,10.62,-3.6,11.22,-18.7
735,12.3382,1195.0,1533.0,H,1026.0,1516.0,165.0,H,169.9,5.7,11.49,-2.05,11.67,-10.1
736,12.355,1195.0,1539.0,H,1028.0,1516.0,165.0,H,168.6,7.8,13.07,-3.0,13.41,-12.9
737,12.3718,1199.0,1547.0,H,1030.0,1516.0,165.0,H,171.8,10.4,12.47,-1.41,12.55,-6.4
738,12.3886,1199.0,1547.0,H,1034.0,1516.0,165.0,H,167.9,10.6,12.55,-0.29,12.55,-1.3
739,12.4054,1201.0,1551.0,H,1040.0,1520.0,165.0,H,164.0,10.9,13.46,0.65,13.48,2.8
740,12.4223,1203.0,1551.0,H,1040.0,1518.0,164.60000610351562,H,166.3,11.4,14.0,0.23,14.0,0.9
741,12.4391,1205.0,1551.0,H,1036.0,1524.0,164.8000030517578,H,171.1,9.1,14.49,0.93,14.52,3.7
742,12.4559,1203.0,1549.0,H,1040.0,1522.0,162.1999969482422,H,165.2,9.4,14.17,0.64,14.19,2.6
743,12.4727,1205.0,1551.0,H,1042.0,1518.0,164.39999389648438,H,166.3,11.4,13.86,1.97,14.0,8.1
744,12.4895,1205.0,1547.0,H,1040.0,1520.0,160.60000610351562,H,167.2,9.3,15.19,1.69,15.28,6.3
745,12.5063,1207.0,1535.0,H,1040.0,1526.0,164.8000030517578,H,167.2,3.1,14.83,2.17,14.99,8.3
746,12.5231,1207.0,1521.0,H,1040.0,1518.0,165.0,H,167.0,1.0,14.89,2.1,15.04,8.0
747,12.5399,1207.0,1505.0,H,1038.0,1518.0,164.8000030517578,H,169.5,-4.4,14.99,0.62,15.01,2.4
748,12.5567,1207.0,1489.0,H,1040.0,1522.0,160.60000610351562,H,170.2,-11.2,15.26,1.06,15.3,4.0
749,12.5735,1205.0,1477.0,H,1040.0,1518.0,164.8000030517578,H,170.0,-14.0,15.8,0.66,15.81,2.4
750,12.5904,1205.0,1469.0,H,1046.0,1520.0,165.0,H,167.0,-17.8,15.16,0.05,15.16,0.2
751,12.6072,1205.0,1459.0,H,1044.0,1522.0,162.8000030517578,H,172.9,-21.4,14.8,0.51,14.81,2.0
752,12.624,1197.0,1451.0,H,1042.0,1518.0,165.0,H,168.9,-23.4,14.04,0.13,14.04,0.5
753,12.6408,1197.0,1443.0,H,1050.0,1522.0,165.0,H,166.9,-28.3,15.36,-1.45,15.43,-5.4
754,12.6576,1199.0,1433.0,H,1050.0,1522.0,165.0,H,173.6,-30.9,13.42,-1.35,13.49,-5.8
755,12.6744,1199.0,1425.0,H,1052.0,1518.0,160.60000610351562,H,173.9,-32.3,13.69,-1.85,13.81,-7.7
756,12.6912,1201.0,1419.0,H,1058.0,1518.0,165.0,H,173.9,-34.7,14.38,-2.05,14.53,-8.1
757,12.708,1201.0,1415.0,H,1062.0,1514.0,165.0,H,170.7,-35.5,12.5,-1.79,12.62,-8.1
758,12.7248,1199.0,1411.0,H,1062.0,1516.0,165.0,H,172.6,-37.5,13.19,-3.73,13.71,-15.8
759,12.7416,1201.0,1409.0,H,1066.0,1514.0,164.8000030517578,H,171.0,-37.9,11.09,-1.87,11.24,-9.6
760,12.7584,1205.0,1405.0,H,1066.0,1510.0,160.60000610351562,H,174.2,-37.1,13.33,-5.51,14.42,-22.5
761,12.7753,1205.0,1403.0,H,1064.0,1506.0,165.0,H,174.6,-36.1,13.56,-5.35,14.58,-21.5
762,12.7921,1207.0,1399.0,H,1072.0,1510.0,164.8000030517578,H,174.8,-39.4,13.86,-6.35,15.24,-24.6
763,12.8089,1205.0,1397.0,H,1074.0,1504.0,169.39999389648438,H,169.1,-39.2,13.68,-6.06,14.96,-23.9
764,12.8257,1207.0,1395.0,H,1074.0,1504.0,160.60000610351562,H,172.0,-39.3,13.25,-6.48,14.74,-26.1
765,12.8425,1209.0,1393.0,H,1078.0,1506.0,165.0,H,173.0,-40.8,13.28,-7.0,15.01,-27.8
766,12.8593,1209.0,1391.0,H,1080.0,1498.0,165.0,H,167.6,-39.7,10.44,-6.08,12.08,-30.2
767,12.8761,1211.0,1389.0,H,1078.0,1500.0,167.1999969482422,H,173.2,-39.8,13.26,-7.38,15.18,-29.1
768,12.8929,1211.0,1385.0,H,1080.0,1498.0,169.1999969482422,H,173.0,-40.8,11.43,-7.11,13.46,-31.9
769,12.9097,1211.0,1383.0,H,1080.0,1498.0,160.60000610351562,H,174.3,-41.3,9.99,-6.19,11.76,-31.8
770,12.9265,1211.0,1383.0,H,1080.0,1494.0,165.0,H,171.7,-40.3,14.14,-10.35,17.52,-36.2
771,12.9434,1215.0,1381.0,H,1086.0,1496.0,162.39999389648438,H,172.8,-41.7,11.7,-7.08,13.68,-31.2
772,12.9602,1213.0,1379.0,H,1086.0,1496.0,169.0,H,172.7,-42.7,8.22,-5.48,9.88,-33.7
773,12.977,1215.0,1377.0,H,1086.0,1494.0,169.0,H,174.2,-42.2,10.86,-6.66,12.74,-31.5
774,12.9938,1213.0,1379.0,H,1088.0,1494.0,169.1999969482422,H,169.9,-42.6,11.96,-7.93,14.35,-33.6
775,13.0106,1215.0,1379.0,H,1086.0,1494.0,169.0,H,172.8,-41.7,11.48,-7.71,13.83,-33.9
776,13.0274,1215.0,1375.0,H,1086.0,1494.0,169.0,H,175.5,-42.7,12.51,-8.33,15.03,-33.6
777,13.0442,1215.0,1375.0,H,1086.0,1494.0,160.60000610351562,H,175.5,-42.7,9.99,-6.85,12.11,-34.4
778,13.061,1215.0,1373.0,H,1084.0,1492.0,165.0,H,177.0,-42.3,11.52,-7.61,13.81,-33.4
779,13.0778,1213.0,1373.0,H,1086.0,1494.0,167.0,H,175.4,-43.6,10.98,-6.7,12.87,-31.4
780,13.0946,1213.0,1371.0,H,1088.0,1492.0,169.0,H,174.0,-44.1,11.73,-7.69,14.03,-33.2
781,13.1114,1215.0,1371.0,H,1088.0,1490.0,160.1999969482422,H,174.0,-43.1,11.87,-8.2,14.43,-34.6
782,13.1283,1213.0,1369.0,H,1090.0,1492.0,168.39999389648438,H,173.9,-45.0,11.47,-7.96,13.96,-34.8
783,13.1451,1213.0,1365.0,H,1090.0,1488.0,168.60000610351562,H,173.9,-45.0,11.49,-8.38,14.22,-36.1
784,13.1619,1211.0,1363.0,H,1094.0,1484.0,164.8000030517578,H,168.3,-46.0,11.53,-8.29,14.2,-35.7
785,13.1787,1211.0,1359.0,H,1094.0,1486.0,169.0,H,172.7,-47.3,9.34,-7.1,11.73,-37.2
786,13.1955,1211.0,1355.0,H,1092.0,1482.0,164.8000030517578,H,174.0,-46.9,12.92,-10.21,16.47,-38.3
787,13.2123,1211.0,1353.0,H,1098.0,1488.0,164.8000030517578,H,176.1,-50.1,13.19,-9.99,16.55,-37.1
788,13.2291,1213.0,1351.0,H,1098.0,1482.0,162.0,H,174.3,-48.7,13.43,-10.08,16.79,-36.9
789,13.2459,1213.0,1347.0,H,1104.0,1482.0,164.8000030517578,H,173.5,-51.1,15.44,-12.72,20.0,-39.5
790,13.2627,1215.0,1347.0,H,1098.0,1478.0,165.0,H,175.6,-48.2,14.36,-11.41,18.34,-38.5
791,13.2795,1213.0,1343.0,H,1098.0,1478.0,165.0,H,177.3,-49.6,12.47,-9.74,15.82,-38.0
792,13.2964,1215.0,1343.0,H,1104.0,1472.0,164.60000610351562,H,170.2,-49.3,11.23,-9.38,14.63,-39.8
793,13.3132,1213.0,1341.0,H,1104.0,1476.0,160.39999389648438,H,173.5,-51.1,13.97,-11.06,17.81,-38.4
794,13.33,1213.0,1339.0,H,1106.0,1476.0,160.60000610351562,H,173.8,-52.0,13.97,-11.2,17.91,-38.7
795,13.3468,1215.0,1339.0,H,1110.0,1476.0,165.0,H,172.6,-52.5,10.33,-7.71,12.89,-36.7
796,13.3636,1215.0,1337.0,H,1106.0,1470.0,165.0,H,172.0,-50.7,10.2,-6.94,12.34,-34.2
797,13.3804,1217.0,1337.0,H,1104.0,1470.0,165.0,H,174.5,-49.6,13.3,-10.87,17.18,-39.3
798,13.3972,1215.0,1335.0,H,1104.0,1470.0,165.0,H,174.8,-50.6,13.58,-12.0,18.12,-41.5
799,13.414,1215.0,1337.0,H,1106.0,1468.0,165.0,H,170.4,-50.2,13.03,-12.02,17.73,-42.7
800,13.4308,1215.0,1335.0,H,1104.0,1470.0,165.0,H,174.8,-50.6,12.89,-10.97,16.93,-40.4
801,13.4476,1213.0,1335.0,H,1108.0,1472.0,169.0,H,172.6,-52.5,12.77,-11.52,17.2,-42.1
802,13.4644,1217.0,1335.0,H,1108.0,1472.0,160.60000610351562,H,175.1,-51.5,13.9,-12.81,18.9,-42.7
803,13.4813,1217.0,1335.0,H,1108.0,1472.0,160.60000610351562,H,175.1,-51.5,12.27,-10.5,16.15,-40.6
804,13.4981,1217.0,1335.0,H,1108.0,1472.0,160.60000610351562,H,175.1,-51.5,12.88,-13.55,18.7,-46.5
805,13.5149,1217.0,1335.0,H,1104.0,1470.0,165.0,H,176.1,-50.1,13.58,-12.55,18.49,-42.8
806,13.5317,1217.0,1335.0,H,1108.0,1472.0,160.60000610351562,H,175.1,-51.5,8.82,-8.2,12.04,-42.9
807,13.5485,1215.0,1335.0,H,1112.0,1470.0,165.0,H,169.8,-52.7,15.7,-15.74,22.24,-45.1
808,13.5653,1217.0,1335.0,H,1108.0,1472.0,160.60000610351562,H,175.1,-51.5,17.99,-15.54,23.77,-40.8
809,13.5821,1217.0,1335.0,H,1112.0,1470.0,164.8000030517578,H,171.0,-52.1,13.21,-13.0,18.53,-44.5
810,13.5989,1217.0,1335.0,H,1108.0,1472.0,160.60000610351562,H,175.1,-51.5,6.98,-7.27,10.08,-46.1
811,13.6157,1217.0,1335.0,H,1108.0,1472.0,160.60000610351562,H,175.1,-51.5,10.03,-9.29,13.67,-42.8
812,13.6325,1217.0,1335.0,H,1108.0,1472.0,160.60000610351562,H,175.1,-51.5,9.97,-9.62,13.85,-44.0
813,13.6494,1217.0,1335.0,H,1108.0,1472.0,160.60000610351562,H,175.1,-51.5,10.45,-9.7,14.26,-42.9
814,13.6662,1217.0,1335.0,H,1108.0,1472.0,160.1999969482422,H,175.1,-51.5,6.52,-6.74,9.38,-46.0
815,13.683,1217.0,1335.0,H,1108.0,1472.0,160.60000610351562,H,175.1,-51.5,10.37,-9.64,14.16,-42.9
816,13.6998,1217.0,1335.0,H,1108.0,1472.0,160.60000610351562,H,175.1,-51.5,5.77,-6.35,8.58,-47.7
817,13.7166,1217.0,1335.0,H,1108.0,1472.0,160.60000610351562,H,175.1,-51.5,10.08,-9.18,13.63,-42.3
818,13.7334,1217.0,1335.0,H,1108.0,1472.0,160.60000610351562,H,175.1,-51.5,9.61,-9.36,13.41,-44.2
819,13.7502,1217.0,1335.0,H,1108.0,1472.0,160.1999969482422,H,175.1,-51.5,9.46,-9.02,13.07,-43.6
820,13.767,1217.0,1335.0,H,1108.0,1472.0,160.1999969482422,H,175.1,-51.5,8.76,-9.07,12.61,-46.0
821,13.7838,1217.0,1335.0,H,1108.0,1472.0,160.1999969482422,H,175.1,-51.5,9.59,-9.14,13.24,-43.6
822,13.8006,1217.0,1335.0,H,1108.0,1472.0,160.1999969482422,H,175.1,-51.5,5.54,-6.55,8.58,-49.8
823,13.8174,1217.0,1335.0,H,1108.0,1472.0,160.1999969482422,H,175.1,-51.5,6.11,-6.69,9.06,-47.6
824,13.8343,1217.0,1335.0,H,1108.0,1472.0,160.1999969482422,H,175.1,-51.5,10.18,-9.53,13.94,-43.1
825,13.8511,1217.0,1335.0,H,1108.0,1472.0,160.1999969482422,H,175.1,-51.5,8.85,-8.81,12.48,-44.9
826,13.8679,1217.0,1335.0,H,1108.0,1472.0,160.1999969482422,H,175.1,-51.5,9.49,-7.99,12.41,-40.1
827,13.8847,1217.0,1335.0,H,1106.0,1476.0,164.8000030517578,H,179.4,-51.8,9.78,-9.5,13.64,-44.2
828,13.9015,1217.0,1335.0,H,1108.0,1472.0,160.60000610351562,H,175.1,-51.5,9.94,-9.63,13.84,-44.1
829,13.9183,1217.0,1335.0,H,1108.0,1472.0,160.60000610351562,H,175.1,-51.5,3.92,-5.78,6.99,-55.9
830,13.9351,1219.0,1337.0,H,1104.0,1472.0,165.0,H,177.3,-49.6,9.65,-9.27,13.38,-43.9
831,13.9519,1219.0,1337.0,H,1108.0,1474.0,165.0,H,176.3,-51.0,9.64,-7.96,12.5,-39.5
832,13.9687,1219.0,1337.0,H,1108.0,1470.0,160.39999389648438,H,173.2,-50.2,10.1,-9.61,13.94,-43.6
833,13.9855,1221.0,1337.0,H,1106.0,1466.0,165.0,H,172.8,-48.3,10.02,-9.43,13.76,-43.2
834,14.0024,1223.0,1337.0,H,1110.0,1472.0,165.0,H,176.1,-50.1,9.72,-8.01,12.59,-39.5
835,14.0192,1225.0,1337.0,H,1106.0,1468.0,165.0,H,177.0,-47.7,10.03,-8.93,13.43,-41.7
836,14.036,1223.0,1335.0,H,1112.0,1468.0,160.60000610351562,H,173.2,-50.2,9.69,-8.98,13.21,-42.8
837,14.0528,1227.0,1337.0,H,1112.0,1472.0,165.0,H,177.3,-49.6,10.07,-9.31,13.71,-42.7
838,14.0696,1227.0,1337.0,H,1108.0,1464.0,164.60000610351562,H,174.0,-46.9,10.31,-9.28,13.87,-42.0
839,14.0864,1225.0,1337.0,H,1112.0,1468.0,160.60000610351562,H,173.0,-49.2,9.54,-8.88,13.03,-42.9
840,14.1032,1225.0,1335.0,H,1112.0,1468.0,160.60000610351562,H,174.5,-49.6,9.78,-8.72,13.11,-41.7
841,14.12,1227.0,1335.0,H,1112.0,1468.0,160.60000610351562,H,175.8,-49.2,10.25,-9.16,13.74,-41.8
842,14.1368,1225.0,1335.0,H,1110.0,1468.0,167.1999969482422,H,175.8,-49.2,9.34,-7.47,11.96,-38.6
843,14.1536,1225.0,1335.0,H,1114.0,1470.0,165.0,H,174.8,-50.6,10.32,-9.49,14.02,-42.6
844,14.1704,1225.0,1335.0,H,1112.0,1468.0,160.60000610351562,H,174.5,-49.6,10.05,-9.04,13.52,-42.0
845,14.1873,1225.0,1335.0,H,1112.0,1468.0,160.60000610351562,H,174.5,-49.6,5.65,-5.9,8.17,-46.3
846,14.2041,1225.0,1335.0,H,1112.0,1468.0,160.60000610351562,H,174.5,-49.6,9.91,-8.82,13.27,-41.7
847,14.2209,1225.0,1335.0,H,1110.0,1466.0,166.8000030517578,H,174.3,-48.7,10.29,-9.64,14.1,-43.1
848,14.2377,1227.0,1335.0,H,1116.0,1464.0,165.0,H,170.2,-49.3,10.12,-8.93,13.49,-41.4
849,14.2545,1225.0,1335.0,H,1114.0,1470.0,165.0,H,174.8,-50.6,10.32,-9.13,13.78,-41.5
850,14.2713,1223.0,1331.0,H,1114.0,1466.0,169.39999389648438,H,173.5,-51.1,10.57,-9.08,13.93,-40.7
851,14.2881,1215.0,1325.0,H,1112.0,1464.0,162.39999389648438,H,173.0,-53.5,10.07,-8.86,13.42,-41.3
852,14.3049,1197.0,1315.0,H,1110.0,1464.0,164.8000030517578,H,172.5,-59.7,9.6,-8.54,12.85,-41.6
853,14.3217,1175.0,1309.0,H,1114.0,1464.0,169.39999389648438,H,166.6,-68.5,10.25,-9.25,13.81,-42.1
854,14.3385,1157.0,1301.0,H,1114.0,1464.0,162.1999969482422,H,168.6,-75.2,9.65,-9.97,13.88,-46.0
855,14.3554,1135.0,1301.0,H,1114.0,1464.0,169.0,H,164.3,-82.7,8.42,-9.9,13.0,-49.6
856,14.3722,1107.0,1297.0,H,1114.0,1464.0,169.0,H,167.1,-92.4,7.52,-10.25,12.71,-53.7
857,14.389,1077.0,1297.0,H,1114.0,1464.0,169.1999969482422,H,171.0,-102.5,6.63,-10.51,12.43,-57.7
858,14.4058,1051.0,1301.0,H,1112.0,1462.0,169.1999969482422,H,172.2,-110.8,5.07,-10.98,12.1,-65.2
859,14.4226,1033.0,1305.0,H,1114.0,1464.0,164.8000030517578,H,178.4,-117.0,0.31,-9.32,9.32,-88.1
860,14.4394,1015.0,1309.0,H,1108.0,1454.0,169.0,H,172.3,-122.7,1.61,-10.62,10.74,-81.4
861,14.4562,999.0,1309.0,H,1104.0,1448.0,160.60000610351562,H,174.2,-127.1,-0.23,-10.98,10.98,-91.2
862,14.473,985.0,1307.0,H,1098.0,1438.0,162.0,H,173.0,-130.8,-1.22,-11.05,11.11,-96.3
863,14.4898,973.0,1303.0,H,1092.0,1430.0,160.39999389648438,H,174.0,-133.1,-2.67,-10.46,10.79,-104.3
864,14.5066,963.0,1301.0,H,1086.0,1422.0,160.60000610351562,H,172.5,-135.5,-4.86,-9.64,10.8,-116.7
865,14.5234,953.0,1295.0,H,1080.0,1412.0,165.0,H,172.7,-137.3,-4.05,-10.65,11.39,-110.8
866,14.5403,941.0,1291.0,H,1066.0,1406.0,165.0,H,169.9,-137.4,-6.2,-9.85,11.63,-122.2
867,14.5571,933.0,1289.0,H,1062.0,1404.0,165.0,H,172.8,-138.3,-7.35,-9.37,11.9,-128.1
868,14.5739,925.0,1283.0,H,1060.0,1396.0,165.0,H,176.1,-140.1,-8.06,-9.22,12.25,-131.2
869,14.5907,915.0,1277.0,H,1050.0,1384.0,164.8000030517578,H,172.3,-141.6,-8.65,-8.64,12.22,-135.0
870,14.6075,909.0,1271.0,H,1042.0,1382.0,160.39999389648438,H,173.2,-140.2,-9.78,-7.72,12.46,-141.7
871,14.6243,903.0,1267.0,H,1036.0,1374.0,165.0,H,170.7,-141.2,-9.58,-8.21,12.62,-139.4
872,14.6411,899.0,1263.0,H,1028.0,1376.0,164.8000030517578,H,171.5,-138.8,-10.2,-8.21,13.09,-141.2
873,14.6579,897.0,1257.0,H,1032.0,1372.0,165.0,H,177.3,-139.6,-10.85,-8.58,13.83,-141.7
874,14.6747,895.0,1255.0,H,1026.0,1374.0,164.8000030517578,H,177.0,-137.7,-10.64,-7.96,13.29,-143.2
875,14.6915,893.0,1261.0,H,1028.0,1366.0,164.60000610351562,H,171.0,-142.1,-11.21,-7.69,13.6,-145.6
876,14.7084,893.0,1253.0,H,1026.0,1368.0,160.1999969482422,H,175.8,-139.2,-11.6,-8.38,14.31,-144.1
877,14.7252,895.0,1253.0,H,1024.0,1366.0,169.1999969482422,H,171.5,-138.8,-11.57,-8.44,14.32,-143.9
878,14.742,899.0,1251.0,H,1026.0,1364.0,165.0,H,170.0,-138.3,-11.76,-7.82,14.12,-146.4
879,14.7588,901.0,1251.0,H,1024.0,1368.0,168.39999389648438,H,169.8,-136.4,-11.53,-7.73,13.89,-146.2
880,14.7756,901.0,1251.0,H,1026.0,1370.0,164.8000030517578,H,172.6,-136.4,-11.65,-8.16,14.23,-145.0
881,14.7924,903.0,1251.0,H,1022.0,1368.0,160.60000610351562,H,166.9,-135.5,-11.44,-8.54,14.28,-143.2
882,14.8092,909.0,1253.0,H,1020.0,1370.0,165.0,H,161.3,-133.5,-11.4,-7.94,13.89,-145.2
883,14.826,919.0,1253.0,H,1024.0,1368.0,167.1999969482422,H,155.7,-132.4,-12.23,-7.27,14.23,-149.2
884,14.8428,945.0,1255.0,H,1020.0,1370.0,165.0,H,137.3,-123.1,-11.46,-8.37,14.19,-143.9
885,14.8596,993.0,1273.0,H,1026.0,1368.0,165.0,H,100.6,-109.2,-11.17,-8.99,14.34,-141.2
886,14.8764,1049.0,1291.0,H,1022.0,1366.0,160.60000610351562,H,79.7,-70.2,-10.43,-8.41,13.4,-141.1
887,14.8933,1099.0,1309.0,H,1022.0,1366.0,160.60000610351562,H,95.8,-36.5,-10.0,-9.06,13.5,-137.8
888,14.9101,1139.0,1323.0,H,1020.0,1364.0,165.0,H,125.9,-19.0,-6.72,-9.94,12.0,-124.1
889,14.9269,1165.0,1337.0,H,1022.0,1368.0,160.39999389648438,H,146.3,-12.2,-3.21,-9.28,9.82,-109.1
890,14.9437,1179.0,1343.0,H,1022.0,1370.0,165.0,H,159.3,-9.8,-0.12,-7.8,7.8,-90.9
891,14.9605,1187.0,1347.0,H,1022.0,1366.0,160.60000610351562,H,166.1,-6.6,1.75,-6.36,6.6,-74.6
892,14.9773,1191.0,1349.0,H,1022.0,1370.0,165.0,H,170.3,-7.1,3.86,-6.74,7.77,-60.2
893,14.9941,1189.0,1351.0,H,1024.0,1370.0,164.8000030517578,H,166.1,-6.6,7.5,-4.78,8.9,-32.5
894,15.0109,1191.0,1349.0,H,1024.0,1368.0,160.60000610351562,H,168.1,-6.5,7.75,-4.3,8.86,-29.0
895,15.0277,1195.0,1349.0,H,1026.0,1368.0,160.60000610351562,H,170.1,-6.4,7.87,-2.9,8.38,-20.2
896,15.0445,1197.0,1347.0,H,1028.0,1370.0,165.0,H,170.6,-7.8,10.37,-2.88,10.77,-15.5
897,15.0614,1199.0,1347.0,H,1028.0,1366.0,160.60000610351562,H,172.1,-6.3,11.54,-2.71,11.86,-13.2
898,15.0782,1199.0,1353.0,H,1032.0,1370.0,165.0,H,167.9,-5.8,10.53,-0.83,10.57,-4.5
899,15.095,1203.0,1353.0,H,1034.0,1368.0,169.39999389648438,H,169.7,-5.1,11.63,-1.71,11.76,-8.4
900,15.1118,1207.0,1359.0,H,1038.0,1366.0,169.39999389648438,H,169.1,-2.4,12.44,-1.89,12.59,-8.7
901,15.1286,1207.0,1369.0,H,1040.0,1366.0,169.39999389648438,H,167.0,1.0,13.28,-1.16,13.33,-5.0
902,15.1454,1213.0,1375.0,H,1042.0,1368.0,167.1999969482422,H,171.1,2.3,13.5,-1.25,13.56,-5.3
903,15.1622,1213.0,1383.0,H,1046.0,1370.0,165.0,H,167.5,4.5,14.1,-0.99,14.13,-4.0
904,15.179,1217.0,1387.0,H,1048.0,1370.0,164.8000030517578,H,169.9,5.7,14.25,-0.5,14.26,-2.0
905,15.1958,1223.0,1391.0,H,1056.0,1368.0,169.39999389648438,H,168.6,7.8,14.82,-0.08,14.82,-0.3
906,15.2126,1223.0,1397.0,H,1060.0,1370.0,169.39999389648438,H,165.2,9.4,15.0,-0.0,15.0,-0.0
907,15.2295,1227.0,1401.0,H,1064.0,1368.0,169.39999389648438,H,166.3,11.4,15.24,0.67,15.26,2.5
908,15.2463,1229.0,1403.0,H,1070.0,1370.0,164.8000030517578,H,162.4,11.7,15.45,0.95,15.48,3.5
909,15.2631,1233.0,1403.0,H,1070.0,1370.0,169.1999969482422,H,166.3,11.4,15.99,1.28,16.04,4.6
910,15.2799,1233.0,1403.0,H,1072.0,1366.0,165.0,H,165.2,12.9,15.46,0.83,15.48,3.1
911,15.2967,1235.0,1401.0,H,1072.0,1370.0,160.39999389648438,H,165.9,10.8,15.22,1.84,15.33,6.9
912,15.3135,1237.0,1401.0,H,1074.0,1366.0,165.0,H,166.7,12.1,16.7,0.42,16.71,1.5
913,15.3303,1239.0,1405.0,H,1070.0,1374.0,165.0,H,171.8,10.4,16.7,0.98,16.73,3.3
914,15.3471,1239.0,1405.0,H,1072.0,1374.0,164.8000030517578,H,169.9,10.5,15.04,2.41,15.23,9.1
915,15.3639,1239.0,1405.0,H,1072.0,1374.0,165.0,H,169.9,10.5,15.43,2.47,15.63,9.1
916,15.3807,1237.0,1401.0,H,1072.0,1374.0,164.8000030517578,H,167.2,9.3,15.43,2.35,15.6,8.7
917,15.3975,1237.0,1405.0,H,1076.0,1372.0,169.39999389648438,H,164.3,11.6,15.22,2.43,15.41,9.1
918,15.4144,1237.0,1405.0,H,1072.0,1374.0,165.0,H,167.9,10.6,14.79,2.53,15.01,9.7
919,15.4312,1237.0,1405.0,H,1078.0,1370.0,165.0,H,162.8,12.4,17.16,1.71,17.24,5.7
920,15.448,1239.0,1407.0,H,1074.0,1370.0,160.60000610351562,H,169.1,12.6,14.93,2.6,15.15,9.9
921,15.4648,1235.0,1403.0,H,1072.0,1374.0,165.0,H,165.6,10.1,15.08,2.44,15.28,9.2
