frame,t_s,base_x,base_y,r,score,knob_x,knob_y,dist
1041,17.3333,1124.2,1328.6,165,46.26,1232.2,1187.6,177.6
1042,17.3500,1123.9,1329.0,165,47.00,1231.9,1187.0,178.4
1043,17.3667,1123.7,1328.8,165,47.56,1231.7,1186.8,178.4
1044,17.3833,1123.9,1329.3,165,47.16,1231.9,1186.3,179.2
1045,17.4000,1123.2,1329.1,165,46.86,1232.2,1186.1,179.8
1046,17.4167,1124.3,1328.2,165,47.17,1232.3,1186.2,178.4
1047,17.4333,1123.8,1328.8,165,46.99,1231.8,1185.8,179.2
1048,17.4500,1124.0,1328.6,165,46.94,1232.0,1185.6,179.2
1049,17.4667,1123.7,1328.1,165,46.47,1231.7,1185.1,179.2
1050,17.4833,1124.9,1329.0,165,46.49,1231.9,1185.0,179.4
1051,17.5000,1124.7,1328.0,165,46.18,1231.7,1184.0,179.4
1052,17.5167,1124.8,1327.2,165,46.29,1231.8,1184.2,178.6
1053,17.5333,1125.5,1327.6,165,46.01,1231.5,1183.6,178.8
1054,17.5500,1125.5,1327.2,165,45.75,1231.5,1183.2,178.8
1055,17.5667,1125.7,1326.3,165,45.00,1231.7,1183.3,178.0
1056,17.5833,1125.8,1326.6,165,43.89,1231.8,1182.6,178.8
1057,17.6000,1125.4,1326.2,165,42.93,1232.4,1182.2,179.4
1058,17.6167,1126.5,1326.2,165,40.75,1232.5,1182.2,178.8
1059,17.6333,1126.4,1326.2,165,38.95,1232.4,1182.2,178.8
1060,17.6500,1126.6,1326.1,165,38.14,1232.6,1182.1,178.8
1061,17.6667,1127.7,1326.0,165,36.53,1232.7,1182.0,178.2
1062,17.6833,1127.7,1325.0,165,37.35,1232.7,1182.0,177.4
1063,17.7000,1127.6,1324.9,165,37.83,1232.6,1181.9,177.4
1064,17.7167,1127.6,1324.9,165,39.09,1232.6,1181.9,177.4
1065,17.7333,1126.8,1326.1,165,39.94,1232.8,1182.1,178.8
1066,17.7500,1126.8,1326.1,165,39.94,1232.8,1182.1,178.8
1067,17.7667,1126.8,1326.1,165,39.94,1232.8,1182.1,178.8
1068,17.7833,1126.8,1326.1,165,39.94,1232.8,1182.1,178.8
1069,17.8000,1126.7,1326.0,165,40.17,1232.7,1182.0,178.8
1070,17.8167,1126.7,1326.3,165,41.12,1232.7,1182.3,178.8
1071,17.8333,1126.7,1325.5,165,41.48,1232.7,1182.5,178.0
1072,17.8500,1126.6,1326.4,165,41.94,1232.6,1182.4,178.8
1073,17.8667,1126.5,1325.5,165,41.99,1232.5,1182.5,178.0
1074,17.8833,1126.6,1325.7,165,42.47,1232.6,1182.7,178.0
1075,17.9000,1127.8,1324.8,165,42.53,1232.8,1182.8,176.6
1076,17.9167,1126.7,1325.7,165,42.54,1232.7,1182.7,178.0
1077,17.9333,1126.6,1325.7,165,42.88,1232.6,1182.7,178.0
1078,17.9500,1127.4,1325.5,165,43.47,1232.4,1182.5,177.4
1079,17.9667,1127.4,1325.6,165,43.99,1232.4,1182.6,177.4
1080,17.9833,1127.5,1324.6,165,44.50,1232.5,1182.6,176.6
1081,18.0000,1127.5,1325.6,165,44.49,1232.5,1182.6,177.4
1082,18.0167,1127.4,1325.5,165,45.56,1232.4,1182.5,177.4
1083,18.0333,1126.4,1325.4,165,47.08,1232.4,1182.4,178.0
1084,18.0500,1128.4,1325.4,165,48.24,1232.4,1182.4,176.8
1085,18.0667,1128.4,1325.4,165,48.64,1232.4,1182.4,176.8
1086,18.0833,1127.3,1325.8,165,49.66,1231.3,1181.8,177.6
1087,18.1000,1126.7,1326.2,165,49.42,1224.7,1182.2,174.2
1088,18.1167,1126.4,1325.0,165,48.94,1215.4,1182.0,168.4
1089,18.1333,1127.3,1325.9,165,48.50,1198.3,1177.9,164.1
1090,18.1500,1126.9,1325.2,165,48.21,1178.9,1172.2,161.6
1091,18.1667,1127.4,1325.0,165,47.45,1157.4,1167.0,160.8
1092,18.1833,1127.7,1324.3,165,46.24,1134.7,1161.3,163.2
1093,18.2000,1127.3,1324.3,165,45.56,1113.3,1156.3,168.6
1094,18.2167,1126.3,1325.6,165,45.55,1090.3,1153.6,175.7
1095,18.2333,1125.9,1323.5,165,44.01,1068.9,1157.5,175.5
1096,18.2500,1124.3,1320.1,165,44.26,1049.3,1161.1,175.8
1097,18.2667,1121.7,1314.9,165,42.06,1031.7,1163.9,175.8
1098,18.2833,1116.4,1305.3,165,45.31,1014.4,1164.3,174.0
1099,18.3000,1109.4,1295.4,165,48.04,998.4,1162.4,173.2
1100,18.3167,1101.5,1285.2,165,48.21,982.5,1159.2,173.3
1101,18.3333,1093.1,1275.8,165,46.50,968.1,1154.8,174.0
1102,18.3500,1084.3,1265.7,165,44.08,956.3,1148.7,173.4
1103,18.3667,1074.8,1258.1,165,43.70,946.8,1143.1,172.1
1104,18.3833,1068.1,1250.9,165,44.36,939.1,1136.9,172.2
1105,18.4000,1062.7,1245.7,165,43.88,933.7,1131.7,172.2
1106,18.4167,1058.2,1243.1,165,44.58,929.2,1127.1,173.5
1107,18.4333,1054.6,1239.5,165,44.83,925.6,1123.5,173.5
1108,18.4500,1052.5,1238.0,165,44.80,923.5,1120.0,174.8
1109,18.4667,1049.3,1234.6,165,45.24,922.3,1117.6,172.7
1110,18.4833,1047.1,1233.6,165,46.38,920.1,1115.6,173.4
1111,18.5000,1046.3,1232.7,165,47.38,920.3,1113.7,173.3
1112,18.5167,1044.7,1231.4,165,47.69,919.7,1111.4,173.3
1113,18.5333,1044.0,1230.6,165,47.43,919.0,1109.6,174.0
1114,18.5500,1043.2,1229.7,165,46.44,918.2,1108.7,174.0
1115,18.5667,1042.5,1228.8,165,44.71,917.5,1108.8,173.3
1116,18.5833,1042.5,1228.2,165,44.21,917.5,1108.2,173.3
1117,18.6000,1041.1,1228.0,165,43.60,917.1,1107.0,173.3
1118,18.6167,1041.4,1227.7,165,43.30,917.4,1105.7,174.0
1119,18.6333,1040.3,1226.8,165,42.67,917.3,1105.8,172.5
1120,18.6500,1040.3,1227.0,165,42.56,917.3,1105.0,173.2
1121,18.6667,1040.1,1226.8,165,42.57,917.1,1104.8,173.2
1122,18.6833,1040.0,1226.1,165,43.07,917.0,1104.1,173.2
1123,18.7000,1039.8,1226.1,165,42.83,916.8,1104.1,173.2
1124,18.7167,1039.1,1226.4,165,42.60,917.1,1103.4,173.2
1125,18.7333,1039.3,1225.1,165,42.55,917.3,1102.1,173.2
1126,18.7500,1038.5,1224.8,165,42.57,916.5,1101.8,173.2
1127,18.7667,1038.7,1224.6,165,42.57,916.7,1100.6,174.0
1128,18.7833,1037.9,1224.4,165,42.68,916.9,1100.4,173.3
1129,18.8000,1037.8,1224.8,165,42.29,917.8,1098.8,174.0
1130,18.8167,1036.6,1223.7,165,42.37,917.6,1097.7,173.3
1131,18.8333,1036.3,1223.3,165,42.46,917.3,1096.3,174.0
1132,18.8500,1035.4,1221.9,165,42.33,917.4,1094.9,173.4
1133,18.8667,1035.8,1222.4,165,41.93,917.8,1093.4,174.8
1134,18.8833,1033.5,1221.1,165,42.03,917.5,1092.1,173.5
1135,18.9000,1033.8,1220.9,165,42.22,917.8,1089.9,175.0
1136,18.9167,1032.5,1219.2,165,41.82,918.5,1088.2,173.7
1137,18.9333,1031.5,1218.1,165,42.10,918.5,1086.1,173.8
1138,18.9500,1031.6,1218.4,165,41.97,917.6,1085.4,175.2
1139,18.9667,1029.9,1216.9,165,42.48,917.9,1083.9,173.9
1140,18.9833,1029.4,1216.3,165,41.96,917.4,1082.3,174.6
1141,19.0000,1028.5,1215.5,165,42.25,917.5,1081.5,174.0
1142,19.0167,1028.6,1215.0,165,42.36,917.6,1081.0,174.0
1143,19.0333,1027.6,1215.3,165,42.35,917.6,1079.3,174.9
1144,19.0500,1027.0,1214.4,165,42.72,917.0,1078.4,174.9
1145,19.0667,1026.7,1212.8,165,42.36,916.7,1077.8,174.1
1146,19.0833,1027.1,1213.6,165,42.43,917.1,1076.6,175.7
1147,19.1000,1026.3,1212.7,165,42.57,917.3,1075.7,175.1
1148,19.1167,1025.7,1211.8,165,42.80,917.7,1074.8,174.5
1149,19.1333,1024.0,1211.5,165,42.74,918.0,1073.5,174.0
1150,19.1500,1023.8,1210.5,165,42.76,917.8,1072.5,174.0
1151,19.1667,1023.8,1210.4,165,43.06,917.8,1070.4,175.6
1152,19.1833,1023.7,1209.4,165,43.15,917.7,1069.4,175.6
1153,19.2000,1022.0,1208.0,165,42.95,918.0,1068.0,174.4
1154,19.2167,1021.8,1206.7,165,43.22,917.8,1066.7,174.4
1155,19.2333,1020.9,1206.8,165,43.58,917.9,1064.8,175.4
1156,19.2500,1020.3,1206.4,165,43.73,917.3,1063.4,176.2
1157,19.2667,1019.3,1205.0,165,43.62,917.3,1062.0,175.7
1158,19.2833,1018.7,1204.4,165,43.80,917.7,1060.4,175.9
1159,19.3000,1017.8,1203.2,165,44.01,917.8,1059.2,175.3
1160,19.3167,1017.3,1201.6,165,43.92,918.3,1057.6,174.7
1161,19.3333,1015.8,1201.0,165,44.60,917.8,1057.0,174.2
1162,19.3500,1016.2,1200.1,165,44.79,918.2,1055.1,175.0
1163,19.3667,1015.5,1198.7,165,44.58,917.5,1053.7,175.0
1164,19.3833,1014.4,1198.4,165,44.86,917.4,1052.4,175.3
1165,19.4000,1013.9,1197.7,165,45.08,917.9,1050.7,175.6
1166,19.4167,1013.9,1197.6,165,45.55,919.9,1048.6,176.2
1167,19.4333,1013.1,1196.1,165,45.72,922.1,1046.1,175.4
1168,19.4500,1013.9,1196.5,165,46.49,926.9,1043.5,176.0
1169,19.4667,1013.8,1196.6,165,45.78,934.8,1041.6,174.0
1170,19.4833,1013.9,1196.5,165,46.38,944.9,1039.5,171.5
1171,19.5000,1013.9,1196.4,165,46.67,956.9,1037.4,168.9
1172,19.5167,1013.6,1196.3,165,47.36,967.6,1035.3,167.4
1173,19.5333,1013.8,1196.4,165,47.56,979.8,1033.4,166.5
1174,19.5500,1013.8,1196.2,165,47.98,988.8,1031.2,166.9
1175,19.5667,1012.8,1196.3,165,49.32,997.8,1029.3,167.7
1176,19.5833,1012.9,1195.8,165,51.09,1006.9,1026.8,169.1
1177,19.6000,1012.0,1195.9,165,52.14,1014.0,1026.9,169.0
1178,19.6167,1012.1,1196.6,165,52.77,1020.1,1024.6,172.2
1179,19.6333,1011.7,1196.4,165,54.27,1024.7,1023.4,173.5
1180,19.6500,1012.1,1196.4,165,55.75,1029.1,1022.4,174.8
1181,19.6667,1012.8,1195.5,165,56.34,1030.8,1021.5,174.9
1182,19.6833,1013.8,1196.3,165,57.99,1031.8,1020.3,176.9
1183,19.7000,1013.1,1196.3,165,58.39,1033.1,1019.3,178.1
1184,19.7167,1012.2,1195.9,165,58.83,1033.2,1018.9,178.2
1185,19.7333,1013.8,1196.3,165,58.62,1033.8,1019.3,178.1
1186,19.7500,1013.6,1194.9,165,58.91,1034.6,1018.9,177.2
1187,19.7667,1013.3,1195.2,165,58.43,1034.3,1018.2,178.2
1188,19.7833,1014.0,1193.9,165,58.52,1034.0,1016.9,178.1
1189,19.8000,1013.3,1192.5,165,59.02,1034.3,1015.5,178.2
1190,19.8167,1013.3,1193.1,165,58.25,1034.3,1014.1,180.2
1191,19.8333,1013.3,1191.2,165,58.39,1034.3,1013.2,179.2
1192,19.8500,1013.8,1189.4,165,58.23,1034.8,1012.4,178.2
1193,19.8667,1013.2,1189.1,165,58.70,1035.2,1012.1,178.4
1194,19.8833,1014.5,1188.3,165,58.54,1034.5,1011.3,178.1
1195,19.9000,1014.0,1187.4,165,58.41,1035.0,1011.4,177.2
1196,19.9167,1014.4,1186.9,165,58.65,1035.4,1010.9,177.2
1197,19.9333,1013.8,1186.3,165,58.65,1035.8,1010.3,177.4
1198,19.9500,1014.7,1186.3,165,58.73,1036.7,1010.3,177.4
1199,19.9667,1014.6,1186.3,165,58.74,1038.6,1010.3,177.6
1200,19.9833,1014.6,1185.3,165,58.90,1039.6,1010.3,176.8
1201,20.0000,1014.7,1184.8,165,58.96,1041.7,1009.8,177.1
1202,20.0167,1014.0,1185.7,165,58.93,1043.0,1009.7,178.4
1203,20.0333,1014.7,1185.8,165,58.62,1043.7,1009.8,178.4
1204,20.0500,1014.1,1184.9,165,58.71,1045.1,1009.9,177.7
1205,20.0667,1014.5,1185.2,165,58.69,1047.5,1010.2,178.1
1206,20.0833,1014.6,1185.0,165,58.74,1050.6,1010.0,178.7
1207,20.1000,1014.6,1183.4,165,58.44,1052.6,1010.4,177.1
1208,20.1167,1015.0,1183.5,165,58.83,1054.0,1010.5,177.3
1209,20.1333,1014.5,1182.4,165,58.28,1056.5,1010.4,177.1
1210,20.1500,1014.7,1182.3,165,58.35,1058.7,1010.3,177.5
1211,20.1667,1015.1,1181.8,165,58.67,1062.1,1010.8,177.3
1212,20.1833,1015.0,1181.1,165,58.68,1065.0,1011.1,177.2
1213,20.2000,1015.2,1181.0,165,58.41,1068.2,1011.0,178.1
1214,20.2167,1014.6,1179.9,165,58.39,1071.6,1010.9,178.4
1215,20.2333,1016.4,1179.6,165,58.28,1075.4,1011.6,178.1
1216,20.2500,1016.7,1178.2,165,58.44,1078.7,1011.2,178.1
1217,20.2667,1016.2,1177.0,165,58.48,1083.2,1012.0,178.1
1218,20.2833,1015.9,1176.4,165,58.56,1087.9,1012.4,179.1
1219,20.3000,1017.5,1173.5,165,58.91,1092.5,1013.5,176.7
1220,20.3167,1018.6,1171.8,165,59.29,1098.6,1013.8,177.1
1221,20.3333,1018.9,1169.7,165,58.93,1103.9,1014.7,176.8
1222,20.3500,1020.2,1168.5,165,58.70,1109.2,1014.5,177.9
1223,20.3667,1021.7,1166.5,165,58.39,1115.7,1015.5,177.9
1224,20.3833,1024.4,1162.9,165,58.26,1120.4,1014.9,176.4
1225,20.4000,1024.9,1160.8,165,58.59,1125.9,1014.8,177.5
1226,20.4167,1027.2,1158.3,165,59.10,1131.2,1013.3,178.4
1227,20.4333,1028.6,1154.2,165,58.88,1136.6,1013.2,177.6
1228,20.4500,1032.0,1151.9,165,58.75,1141.0,1011.9,177.4
1229,20.4667,1034.0,1148.8,165,59.10,1145.0,1010.8,177.1
1230,20.4833,1035.5,1146.4,165,58.81,1149.5,1010.4,177.5
1231,20.5000,1037.6,1144.0,165,58.49,1152.6,1009.0,177.3
1232,20.5167,1039.9,1142.0,165,58.32,1155.9,1008.0,177.2
1233,20.5333,1041.8,1138.9,165,58.34,1159.8,1007.9,176.3
1234,20.5500,1043.7,1137.6,165,58.15,1161.7,1006.6,176.3
1235,20.5667,1045.1,1136.0,165,58.10,1164.1,1006.0,176.2
1236,20.5833,1046.4,1134.4,165,57.95,1166.4,1005.4,176.2
1237,20.6000,1046.4,1134.1,165,58.50,1168.4,1005.1,177.6
1238,20.6167,1048.2,1132.4,165,57.82,1169.2,1004.4,176.1
1239,20.6333,1048.0,1132.6,165,57.48,1170.0,1003.6,177.6
1240,20.6500,1048.2,1132.1,165,57.72,1170.2,1003.1,177.6
1241,20.6667,1048.8,1132.1,165,58.19,1170.8,1003.1,177.6
1242,20.6833,1049.7,1132.5,165,58.23,1171.7,1003.5,177.6
1243,20.7000,1049.9,1130.3,165,58.67,1171.9,1003.3,176.1
1244,20.7167,1050.3,1130.8,165,58.67,1172.3,1002.8,176.8
1245,20.7333,1050.6,1129.7,165,58.56,1173.6,1003.7,176.1
1246,20.7500,1050.8,1130.5,165,58.57,1173.8,1003.5,176.8
1247,20.7667,1051.0,1130.2,165,58.73,1174.0,1003.2,176.8
1248,20.7833,1050.6,1130.0,165,58.86,1174.6,1004.0,176.8
1249,20.8000,1051.6,1129.0,165,59.31,1174.6,1004.0,175.4
1250,20.8167,1051.6,1129.9,165,58.66,1174.6,1003.9,176.1
1251,20.8333,1051.6,1128.8,165,58.71,1174.6,1003.8,175.4
1252,20.8500,1051.8,1128.8,165,58.68,1174.8,1003.8,175.4
1253,20.8667,1051.8,1128.7,165,58.70,1174.8,1003.7,175.4
1254,20.8833,1051.8,1128.6,165,58.77,1174.8,1003.6,175.4
1255,20.9000,1051.8,1128.6,165,58.87,1174.8,1003.6,175.4
1256,20.9167,1051.8,1128.6,165,58.88,1174.8,1003.6,175.4
1257,20.9333,1052.0,1128.6,165,58.74,1175.0,1003.6,175.4
1258,20.9500,1051.9,1129.5,165,58.78,1174.9,1003.5,176.1
1259,20.9667,1051.4,1129.2,165,58.70,1175.4,1003.2,176.8
1260,20.9833,1052.1,1129.3,165,58.60,1177.1,1002.3,178.2
1261,21.0000,1052.1,1129.6,165,58.56,1176.1,1002.6,177.5
1262,21.0167,1052.1,1129.5,165,58.47,1176.1,1002.5,177.5
1263,21.0333,1051.6,1128.4,165,57.85,1173.6,1004.4,174.0
1264,21.0500,1051.5,1128.4,165,57.45,1173.5,1004.4,174.0
1265,21.0667,1051.3,1128.6,165,56.55,1174.3,1004.6,174.7
1266,21.0833,1051.7,1129.6,165,55.66,1174.7,1004.6,175.4
1267,21.1000,1052.7,1128.7,165,55.00,1174.7,1004.7,174.0
1268,21.1167,1052.6,1128.7,165,53.96,1174.6,1004.7,174.0
1269,21.1333,1052.7,1128.6,165,52.82,1174.7,1004.6,174.0
1270,21.1500,1052.2,1127.9,165,51.85,1175.2,1004.9,173.9
1271,21.1667,1052.2,1127.8,165,50.79,1175.2,1004.8,173.9
1272,21.1833,1052.4,1127.9,165,49.98,1175.4,1004.9,173.9
1273,21.2000,1052.6,1128.0,165,49.26,1175.6,1005.0,173.9
1274,21.2167,1053.6,1128.0,165,48.50,1175.6,1005.0,173.2
1275,21.2333,1053.2,1128.1,165,47.59,1176.2,1005.1,173.9
1276,21.2500,1053.3,1128.0,165,46.51,1176.3,1005.0,173.9
1277,21.2667,1054.2,1127.0,165,45.57,1176.2,1005.0,172.5
1278,21.2833,1054.2,1126.9,165,44.64,1176.2,1004.9,172.5
1279,21.3000,1053.3,1127.9,165,43.83,1176.3,1004.9,173.9
1280,21.3167,1053.5,1127.6,165,42.87,1177.5,1005.6,174.0
1281,21.3333,1053.4,1127.5,165,41.94,1177.4,1005.5,174.0
1282,21.3500,1054.5,1127.5,165,41.09,1177.5,1005.5,173.2
1283,21.3667,1053.9,1127.8,165,40.32,1178.9,1005.8,174.7
1284,21.3833,1054.8,1127.5,165,39.41,1178.8,1005.5,174.0
1285,21.4000,1053.9,1126.5,165,38.13,1178.9,1005.5,174.0
1286,21.4167,1055.1,1127.4,165,37.19,1180.1,1005.4,174.7
1287,21.4333,1055.0,1127.3,165,36.04,1180.0,1005.3,174.7
1288,21.4500,1054.3,1126.1,165,34.74,1180.3,1005.1,174.7
1289,21.4667,1055.7,1125.4,165,33.82,1180.7,1005.4,173.3
1290,21.4833,1054.9,1126.2,165,32.15,1180.9,1005.2,174.7
1291,21.5000,1056.0,1125.0,165,30.79,1181.0,1005.0,173.3
1292,21.5167,1055.6,1125.1,165,29.71,1181.6,1005.1,174.0
1293,21.5333,1056.1,1124.1,165,27.99,1182.1,1005.1,173.3
1294,21.5500,1056.1,1124.1,165,26.09,1182.1,1005.1,173.3
1295,21.5667,1056.7,1124.0,165,25.54,1182.7,1005.0,173.3
1296,21.5833,1056.9,1124.0,165,26.00,1182.9,1005.0,173.3
1297,21.6000,1057.1,1124.1,165,25.63,1184.1,1005.1,174.0
1298,21.6167,1057.1,1123.2,165,25.33,1184.1,1005.2,173.4
1299,21.6333,1058.1,1123.2,165,25.44,1184.1,1005.2,172.6
1300,21.6500,1057.7,1123.3,165,25.88,1184.7,1005.3,173.4
1301,21.6667,1057.7,1123.1,165,25.83,1184.7,1005.1,173.4
1302,21.6833,1057.9,1123.0,165,25.83,1184.9,1005.0,173.4
1303,21.7000,1057.7,1122.3,165,25.85,1185.7,1005.3,173.4
1304,21.7167,1058.6,1122.9,165,25.83,1185.6,1004.9,173.4
1305,21.7333,1059.0,1122.1,165,25.80,1187.0,1005.1,173.4
1306,21.7500,1059.8,1123.0,165,25.63,1186.8,1005.0,173.4
1307,21.7667,1059.0,1121.9,165,25.37,1187.0,1004.9,173.4
1308,21.7833,1059.1,1122.2,165,25.24,1187.1,1005.2,173.4
1309,21.8000,1059.1,1122.1,165,24.97,1188.1,1005.1,174.2
1310,21.8167,1060.0,1122.2,165,24.96,1188.0,1005.2,173.4
1311,21.8333,1060.7,1122.3,165,24.50,1188.7,1005.3,173.4
1312,21.8500,1060.9,1121.3,165,24.30,1189.9,1005.3,173.5
1313,21.8667,1061.3,1120.4,165,24.05,1190.3,1005.4,172.8
1314,21.8833,1061.9,1121.4,165,23.87,1190.9,1005.4,173.5
1315,21.9000,,,,,,,
1316,21.9167,1062.0,1120.2,165,23.90,1193.0,1005.2,174.3
1317,21.9333,1062.6,1119.1,165,23.52,1192.6,1005.1,172.9
1318,21.9500,1062.9,1120.2,165,23.66,1192.9,1005.2,173.6
1319,21.9667,1062.6,1119.9,165,23.79,1192.6,1004.9,173.6
1320,21.9833,1063.9,1118.1,165,24.46,1194.9,1005.1,173.0
1321,22.0000,1064.9,1118.5,165,24.51,1195.9,1005.5,173.0
1322,22.0167,1064.9,1118.2,165,24.93,1195.9,1005.2,173.0
1323,22.0333,1064.7,1118.1,165,24.82,1196.7,1005.1,173.8
1324,22.0500,1065.4,1117.3,165,24.84,1197.4,1005.3,173.1
1325,22.0667,1065.9,1116.9,165,25.09,1197.9,1004.9,173.1
1326,22.0833,1065.8,1116.8,165,25.34,1198.8,1004.8,173.9
1327,22.1000,1066.6,1116.2,165,25.14,1198.6,1005.2,172.5
1328,22.1167,1067.1,1116.2,165,25.84,1200.1,1005.2,173.2
1329,22.1333,1067.1,1115.9,165,25.77,1200.1,1004.9,173.2
1330,22.1500,1067.2,1116.3,165,26.02,1200.2,1004.3,173.9
1331,22.1667,1067.1,1116.0,165,26.11,1200.1,1004.0,173.9
1332,22.1833,1068.1,1115.6,165,26.18,1201.1,1004.6,173.2
1333,22.2000,1068.2,1114.7,165,25.99,1201.2,1004.7,172.6
1334,22.2167,1068.0,1114.6,165,26.34,1202.0,1004.6,173.4
1335,22.2333,1068.6,1114.4,165,25.92,1201.6,1004.4,172.6
1336,22.2500,1069.4,1114.6,165,26.04,1203.4,1005.6,172.7
1337,22.2667,,,,,,,
1338,22.2833,,,,,,,
1339,22.3000,1070.7,1113.4,165,26.02,1205.7,1005.4,172.9
1340,22.3167,1070.2,1113.7,165,26.14,1205.2,1004.7,173.5
1341,22.3333,1070.9,1114.0,165,26.20,1206.9,1005.0,174.3
1342,22.3500,1070.1,1114.2,165,26.33,1207.1,1005.2,175.1
1343,22.3667,1070.7,1113.4,165,26.25,1206.7,1005.4,173.7
1344,22.3833,,,,,,,
1345,22.4000,1071.9,1112.3,165,25.93,1207.9,1005.3,173.0
1346,22.4167,1071.7,1111.8,165,25.91,1208.7,1004.8,173.8
1347,22.4333,1072.4,1112.4,165,25.99,1209.4,1004.4,174.5
1348,22.4500,1072.4,1111.8,165,25.78,1210.4,1005.8,174.0
1349,22.4667,1074.0,1111.9,165,25.60,1212.0,1006.9,173.4
1350,22.4833,1072.2,1111.8,165,25.62,1212.2,1006.8,175.0
1351,22.5000,1072.7,1111.6,165,25.52,1212.7,1008.6,173.8
1352,22.5167,1074.0,1111.5,165,25.57,1213.0,1008.5,173.0
1353,22.5333,1074.4,1111.1,165,25.78,1213.4,1009.1,172.4
1354,22.5500,1074.4,1111.2,165,25.79,1214.4,1010.2,172.6
1355,22.5667,1074.3,1111.2,165,25.98,1214.3,1010.2,172.6
1356,22.5833,1074.9,1111.0,165,26.27,1215.9,1011.0,172.9
1357,22.6000,1074.0,1111.1,165,26.66,1216.0,1011.1,173.7
1358,22.6167,1074.8,1111.0,165,27.35,1216.8,1012.0,173.1
1359,22.6333,1074.5,1111.2,165,28.13,1216.5,1012.2,173.1
1360,22.6500,1074.5,1110.5,165,28.60,1216.5,1013.5,172.0
1361,22.6667,1073.8,1111.4,165,28.55,1216.8,1014.4,172.8
1362,22.6833,1074.5,1110.6,165,29.01,1217.5,1013.6,172.8
1363,22.7000,1074.5,1110.2,165,29.47,1218.5,1015.2,172.5
1364,22.7167,1074.2,1110.1,165,29.76,1218.2,1015.1,172.5
1365,22.7333,1074.7,1110.8,165,30.08,1219.7,1016.8,172.8
1366,22.7500,1074.5,1110.7,165,30.59,1219.5,1016.7,172.8
1367,22.7667,1074.2,1110.5,165,31.54,1221.2,1017.5,173.9
1368,22.7833,1074.1,1110.3,165,32.24,1221.1,1017.3,173.9
1369,22.8000,1074.7,1110.3,165,32.75,1220.7,1017.3,173.1
1370,22.8167,1074.0,1110.3,165,33.47,1221.0,1017.3,173.9
1371,22.8333,1075.2,1110.1,165,34.40,1222.2,1018.1,173.4
1372,22.8500,1075.4,1109.5,165,35.08,1222.4,1019.5,172.4
1373,22.8667,1075.5,1109.6,165,35.69,1222.5,1019.6,172.4
1374,22.8833,1075.5,1110.4,165,35.94,1222.5,1020.4,172.4
1375,22.9000,1075.6,1110.3,165,36.63,1222.6,1021.3,171.8
1376,22.9167,1076.0,1110.2,165,37.39,1222.0,1022.2,170.5
1377,22.9333,1076.2,1109.9,165,38.15,1223.2,1023.9,170.3
1378,22.9500,1076.3,1109.8,165,38.75,1223.3,1023.8,170.3
1379,22.9667,1076.1,1109.9,165,39.39,1224.1,1023.9,171.2
1380,22.9833,1075.8,1109.0,165,40.42,1225.8,1023.0,172.9
1381,23.0000,1075.9,1109.4,165,40.87,1226.9,1021.4,174.8
1382,23.0167,,,,,,,
1383,23.0333,1076.0,1109.1,165,42.15,1234.0,1016.1,183.3
1384,23.0500,1076.2,1109.8,165,42.74,1234.2,1018.8,182.3
1385,23.0667,1075.9,1110.0,165,43.56,1234.9,1022.0,181.7
1386,23.0833,1076.1,1109.9,165,44.59,1235.1,1025.9,179.8
1387,23.1000,1076.2,1110.3,165,44.71,1237.2,1030.3,179.8
1388,23.1167,1076.3,1110.1,165,45.01,1237.3,1034.1,178.0
1389,23.1333,1075.4,1110.0,165,43.99,1235.4,1038.0,175.5
1390,23.1500,,,,,,,
1391,23.1667,,,,,,,
1392,23.1833,1078.8,1110.0,165,41.52,1229.8,1046.0,164.0
1393,23.2000,,,,,,,
1394,23.2167,,,,,,,
1395,23.2333,,,,,,,
1396,23.2500,,,,,,,
1397,23.2667,1085.2,1108.3,165,41.21,1246.2,1075.3,164.3
1398,23.2833,1086.3,1108.2,165,41.79,1249.3,1080.2,165.4
1399,23.3000,1088.2,1107.4,165,42.40,1251.2,1086.4,164.3
1400,23.3167,1088.4,1107.5,165,42.16,1252.4,1091.5,164.8
1401,23.3333,1089.9,1107.9,165,42.89,1252.9,1096.9,163.4
1402,23.3500,1090.2,1107.3,165,42.34,1254.2,1101.3,164.1
1403,23.3667,1091.5,1107.6,165,40.99,1254.5,1105.6,163.0
1404,23.3833,1092.3,1107.2,165,40.32,1254.3,1109.2,162.0
1405,23.4000,1093.1,1106.9,165,39.62,1253.1,1111.9,160.1
1406,23.4167,1094.2,1107.0,165,38.72,1253.2,1114.0,159.2
1407,23.4333,1094.0,1107.3,165,38.46,1253.0,1116.3,159.3
1408,23.4500,1094.3,1107.8,165,37.12,1252.3,1116.8,158.3
1409,23.4667,1094.2,1107.2,165,36.30,1253.2,1116.2,159.3
1410,23.4833,1095.5,1107.9,165,35.21,1253.5,1115.9,158.2
1411,23.5000,1096.5,1107.2,165,34.46,1253.5,1116.2,157.3
1412,23.5167,1095.6,1107.1,165,33.65,1253.6,1116.1,158.3
1413,23.5333,1095.6,1107.2,165,32.89,1254.6,1115.2,159.2
1414,23.5500,1096.5,1107.1,165,32.37,1255.5,1114.1,159.2
1415,23.5667,1094.8,1107.2,165,31.55,1255.8,1114.2,161.2
1416,23.5833,1094.8,1107.2,165,30.69,1255.8,1114.2,161.2
